,Unnamed: 0,Generation,HV,APD,mean_f_1,mean_f_2
0,0.0,0.0,0.5321160601781194,0.0,30.674751045747037,4029.3550000000005
1,1.0,1.0,0.5369177125492333,0.0,30.720885562435978,3901.032
2,2.0,2.0,0.5387107000291451,0.0,30.70428241346687,3839.377625
3,3.0,3.0,0.539639895466353,0.0,30.658495788473715,3841.1984999999995
4,4.0,4.0,0.5405238160217236,0.0,30.62271747863549,3846.6712499999994
5,5.0,5.0,0.5413066098501986,0.0,30.6186222570153,3838.2758750000003
6,6.0,6.0,0.5421859578580125,0.0,30.619816951657167,3817.647000000001
7,7.0,7.0,0.5428260896207764,0.0,30.625077087975676,3796.4527500000004
8,8.0,8.0,0.5436125682586976,0.0,30.664896939577325,3733.4228749999993
9,9.0,9.0,0.5445869089381794,0.0,30.690591605876516,3690.8344999999995
10,10.0,10.0,0.5451523311858537,0.0,30.68778573581498,3670.5907500000003
11,11.0,11.0,0.5457815826594786,0.0,30.69846490375217,3646.59825
12,12.0,12.0,0.5462404182414495,0.0,30.688616086130462,3619.8115000000007
13,13.0,13.0,0.5467736809017364,0.0,30.69538914788231,3584.4643749999996
14,14.0,14.0,0.5472996915379149,0.0,30.681725035379475,3557.604875
15,15.0,15.0,0.547739463104169,0.0,30.661774265240545,3555.1750000000006
16,16.0,16.0,0.5483256825104085,0.0,30.640404240846294,3539.7778749999998
17,17.0,17.0,0.5487175411946688,0.0,30.62924303395648,3534.9883749999995
18,18.0,18.0,0.5490644320394319,0.0,30.6155571771476,3539.2160000000003
19,19.0,19.0,0.5494364193806307,0.0,30.602870415914122,3544.495
20,20.0,20.0,0.5498392416745563,0.0,30.57943953216992,3551.424125
21,21.0,21.0,0.5502400273894476,0.0,30.562174678261748,3549.0146250000007
22,22.0,22.0,0.5506350638868591,0.0,30.5353875143668,3562.0192500000003
23,23.0,23.0,0.5513197449514664,0.0,30.524221665923893,3559.01675
24,24.0,24.0,0.5516083794218117,0.0,30.498845329713287,3564.7865000000006
25,25.0,25.0,0.551977742008259,0.0,30.502737623828175,3550.3479999999995
26,26.0,26.0,0.5522523824220869,0.0,30.491578721295713,3551.0252499999997
27,27.0,27.0,0.5525232194553414,0.0,30.48128200806886,3561.77675
28,28.0,28.0,0.5527968079164121,0.0,30.474756855604813,3554.335125
29,29.0,29.0,0.5531554018417825,0.0,30.439532567690133,3563.5668750000004
30,30.0,30.0,0.5534305097790468,0.0,30.439234481700403,3554.24775
31,31.0,31.0,0.5536666503715807,0.0,30.424241711624017,3558.274125000001
32,32.0,32.0,0.5539746749349328,0.0,30.40943052740834,3561.537375000001
33,33.0,33.0,0.5542513682494306,0.0,30.40965495625455,3553.850125
34,34.0,34.0,0.5544800777016614,0.0,30.40316007728755,3561.482875
35,35.0,35.0,0.5547547764209622,0.0,30.3932060629872,3560.0855
36,36.0,36.0,0.5549434309857395,0.0,30.40578442951078,3538.3128749999996
37,37.0,37.0,0.555229274758816,0.0,30.40111033510818,3538.6012499999997
38,38.0,38.0,0.5555412845070921,0.0,30.388111477220303,3542.8191250000004
39,39.0,39.0,0.5559082725016304,0.0,30.398586017287073,3532.078125
40,40.0,40.0,0.5562681123637787,0.0,30.400725847543765,3523.50025
41,41.0,41.0,0.5565887808339869,0.0,30.41108340819709,3510.3357499999997
42,42.0,42.0,0.5567937900834456,0.0,30.403120202464446,3504.7238750000006
43,43.0,43.0,0.5569981698676033,0.0,30.385372972814473,3507.1165
44,44.0,44.0,0.5573306150959478,0.0,30.390402607526248,3488.06325
45,45.0,45.0,0.5575582902632763,0.0,30.38986616568542,3473.680375000001
46,46.0,46.0,0.5577515224088103,0.0,30.393130376117085,3466.0035000000003
47,47.0,47.0,0.5581128582736944,0.0,30.382617990953797,3461.676375
48,48.0,48.0,0.5583719450840494,0.0,30.370380681045198,3471.207875
49,49.0,49.0,0.5587149141473304,0.0,30.348140102737307,3484.00625
50,50.0,50.0,0.558899254139747,0.0,30.34173441954198,3479.844
51,51.0,51.0,0.5590342415579337,0.0,30.33150266362521,3478.8767499999994
52,52.0,52.0,0.5592541125141831,0.0,30.31444297355727,3486.439875
53,53.0,53.0,0.5594855266774817,0.0,30.32083510856222,3479.6596249999993
54,54.0,54.0,0.5597887311934331,0.0,30.317801948998824,3483.46875
55,55.0,55.0,0.5599643941392792,0.0,30.316980733039355,3478.0187499999993
56,56.0,56.0,0.5601828934416891,0.0,30.318140994456563,3474.765375
57,57.0,57.0,0.5604419830044334,0.0,30.31707687178946,3469.885875
58,58.0,58.0,0.5606397568956021,0.0,30.325374112776483,3458.46325
59,59.0,59.0,0.5607693756272265,0.0,30.325318590059346,3462.3322500000004
60,60.0,60.0,0.560993404439872,0.0,30.31689843743892,3464.872875
61,61.0,61.0,0.5613212360885433,0.0,30.303845739216097,3466.2061250000006
62,62.0,62.0,0.5614633773794201,0.0,30.28227763039585,3480.4034999999994
63,63.0,63.0,0.5617186710393971,0.0,30.300015091204784,3465.2877500000004
64,64.0,64.0,0.5622261868429129,0.0,30.287775672991962,3472.4075
65,65.0,65.0,0.5626924482113562,0.0,30.298074093620755,3463.471875
66,66.0,66.0,0.5628278738107557,0.0,30.29425540485071,3466.2129999999997
67,67.0,67.0,0.5630997274139535,0.0,30.299877770350037,3450.57225
68,68.0,68.0,0.5635976622508596,0.0,30.29188314216687,3462.296625
69,69.0,69.0,0.5637818584761728,0.0,30.289834663289003,3459.9188749999994
70,70.0,70.0,0.5639456290405201,0.0,30.277693612928953,3462.1738749999995
71,71.0,71.0,0.5642611682086911,0.0,30.285618417266754,3446.5793750000003
72,72.0,72.0,0.5644910198103605,0.0,30.29126497998421,3436.57675
73,73.0,73.0,0.5647013175604316,0.0,30.297898791820103,3435.2083749999997
74,74.0,74.0,0.5649939664765633,0.0,30.297675861617364,3435.051875
75,75.0,75.0,0.5651497889685198,0.0,30.303543530832922,3431.6340000000005
76,76.0,76.0,0.5654157098386098,0.0,30.304938945183306,3424.0651249999996
77,77.0,77.0,0.5656946629481207,0.0,30.307182967224133,3423.8705
78,78.0,78.0,0.5659136289903233,0.0,30.313607899201713,3416.5501249999993
79,79.0,79.0,0.5661144252199837,0.0,30.31332330921274,3418.417125
80,80.0,80.0,0.566432806819848,0.0,30.332458277625317,3401.9721250000002
81,81.0,81.0,0.566746744824426,0.0,30.332013783336862,3402.6221250000003
82,82.0,82.0,0.5670261107286146,0.0,30.314961369713597,3410.7235
83,83.0,83.0,0.5672335464200271,0.0,30.31783406770186,3408.7207499999995
84,84.0,84.0,0.5673851457262231,0.0,30.31944552263895,3406.3802499999997
85,85.0,85.0,0.5675964656778764,0.0,30.326500534601525,3399.266625
86,86.0,86.0,0.5677436106618546,0.0,30.335667320307437,3391.555874999999
87,87.0,87.0,0.5679862824555001,0.0,30.336129922634264,3391.399125
88,88.0,88.0,0.5681615121355731,0.0,30.339322676095986,3385.461625000001
89,89.0,89.0,0.568286012429122,0.0,30.331226230463102,3394.0625
90,90.0,90.0,0.5684811551748792,0.0,30.335196909475457,3383.3721250000003
91,91.0,91.0,0.568836142823286,0.0,30.32951265256179,3385.3478750000004
92,92.0,92.0,0.5689786196492446,0.0,30.31965835874401,3391.1688750000003
93,93.0,93.0,0.5691520260251154,0.0,30.33765285127327,3383.8795
94,94.0,94.0,0.5693323009496245,0.0,30.339473039859577,3377.996375
95,95.0,95.0,0.569480362093798,0.0,30.33547673867661,3380.939874999999
96,96.0,96.0,0.5696910379291105,0.0,30.34055258465664,3378.9511249999996
97,97.0,97.0,0.5698654055022286,0.0,30.34991308102487,3374.8000000000006
98,98.0,98.0,0.5700125649402644,0.0,30.359869836355244,3367.14525
99,99.0,99.0,0.5702058670163961,0.0,30.353093237241886,3372.7252499999995
100,100.0,100.0,0.5703650851697347,0.0,30.354855020172163,3366.90975
101,101.0,101.0,0.5705383602959315,0.0,30.335623442130117,3372.35625
102,102.0,102.0,0.5707370181986194,0.0,30.332064805627873,3375.0091249999996
103,103.0,103.0,0.5709874709654069,0.0,30.334055397227495,3370.7095
104,104.0,104.0,0.5712986361980383,0.0,30.33681003487127,3370.6420000000007
105,105.0,105.0,0.5716561383536114,0.0,30.336226171432152,3367.8079999999995
106,106.0,106.0,0.5717851488200756,0.0,30.322268910429322,3376.1732500000007
107,107.0,107.0,0.5719166802523461,0.0,30.32238970887185,3376.54375
108,108.0,108.0,0.5720814354932873,0.0,30.326877957607174,3371.9897499999993
109,109.0,109.0,0.5722857762097906,0.0,30.321702641341993,3370.1423749999994
110,110.0,110.0,0.5724741084013878,0.0,30.325215895550382,3364.1338749999995
111,111.0,111.0,0.5726229313690938,0.0,30.324545627018193,3363.3432499999994
112,112.0,112.0,0.5727422746188566,0.0,30.324097938021406,3363.0095
113,113.0,113.0,0.5731019173008508,0.0,30.319663309525488,3355.9162499999998
114,114.0,114.0,0.5734912096423527,0.0,30.309370234130057,3364.1515
115,115.0,115.0,0.5738154967271007,0.0,30.318849393857658,3362.2603750000003
116,116.0,116.0,0.5740026712194914,0.0,30.31156230893127,3365.557875000001
117,117.0,117.0,0.5740987139452923,0.0,30.321475778544006,3358.6825000000003
118,118.0,118.0,0.5743457933792009,0.0,30.317837746190357,3360.93975
119,119.0,119.0,0.5744761629435355,0.0,30.32715211162714,3361.790624999999
120,120.0,120.0,0.5745655214087304,0.0,30.324420657120072,3356.9044999999996
121,121.0,121.0,0.5747781548366808,0.0,30.324075179829396,3354.7152499999997
122,122.0,122.0,0.5749042555214195,0.0,30.337926928474815,3348.9926250000003
123,123.0,123.0,0.575176388491583,0.0,30.33850272656549,3342.921875
124,124.0,124.0,0.5754652944234027,0.0,30.340699158320234,3338.084125
125,125.0,125.0,0.5756277250067264,0.0,30.34709265162355,3330.8493750000002
126,126.0,126.0,0.5761083100792687,0.0,30.331371644227083,3336.8467500000006
127,127.0,127.0,0.5761833305260142,0.0,30.336472155177137,3333.1463749999994
128,128.0,128.0,0.5764301114648692,0.0,30.340705272715184,3331.13675
129,129.0,129.0,0.576669434537626,0.0,30.33528841546846,3332.182
130,130.0,130.0,0.5769443948441647,0.0,30.33656624934519,3328.4526250000004
131,131.0,131.0,0.577084361206432,0.0,30.332008881617533,3336.0484999999994
132,132.0,132.0,0.5773649796264759,0.0,30.336073954643894,3328.6405000000004
133,133.0,133.0,0.5775212023994281,0.0,30.334924158711175,3326.512375
134,134.0,134.0,0.5776952589702341,0.0,30.336395375843438,3330.860125
135,135.0,135.0,0.5778626391977011,0.0,30.33678817387156,3335.019500000001
136,136.0,136.0,0.5780728091372465,0.0,30.35002985676197,3331.5065000000004
