,f_1,f_2,R_x
0,10.475822050290136,198.0,0-1-2-5-7-9-10-11*8-14-6-9-10-12-13*5-3-11-10-12-13-9-7*0-1-4-3-5-7-14-6*3-1-2-5-7-14-6-9*0-1-3-5-7-9-10-12*
1,14.106382978723405,63.0,10-9*14-8*4-3*11-10-12-13*0-1-2-5-7-14-6-9*3-1*
2,13.539007092198581,65.0,11-10*0-1-2-5*12-13*8-14*4-3-5-14-6-9-10-12*5-7*
3,11.109606705351386,132.0,4-3-1-2-5-7-14-8*0-1-2-5-7-9-10-12*1-2-5-3-11-10-9*1-2-5-7-14-6-9-10*9-13*1-4-3*
4,10.945841392649903,145.0,0-1-3-5-7-14*0-1-2-5-7-9-13-12*9-6-14-5-3-11-10-12*7-14-8*4-3-1-2-5-7-9-10*2-5-7-14-8*
5,10.62669245647969,180.0,1-2-5-7-9-6-14-8*10-9-12-13*4-3-5-14-6-9-10-11*10-9-7-5-3-1-4*3-11-10-12-13-9-6*0-1-2-5-7-14-6-9*
6,10.505480335267569,188.0,0-1-2-5-7-9-10-11*8-14-6-9-10-12-13*5-3-11-10-12-13-9-7*0-1-4-3-5-7-14-6*4-1-2-5-7-14-6*2-1-3-5-7-9-10-12*
7,11.691811734364926,103.0,1-3*1-2-5-14-6-9*7-9-6-14-8*0-1-3-5-7-9-10-11*9-13-12*4-3-5*
8,12.983236621534495,72.0,0-1-2-5-7-9*9-13-12*14-8*9-10-11*4-3-5-7-14-6*1-2*
9,11.97678916827853,101.0,0-1-2-5*2-1-3-5-14-6-9*11-3-5-7-9-10-12-13*1-4-3*5-7-14-8*3-1-4*
10,10.646034816247582,167.0,2-5-7-14-6-9-10-11*8-14-7-9-10-12-13*2-1-4-3-5-7-9-10*0-1-2-5-7-9*11-3-1-2-5-7-9-13*4-1-3-5-2*
11,11.515151515151516,107.0,2-5*4-1-3-5-7-9*9-6-14-8*0-1-2-5-7-14-6*14-6-9-10-11*14-6-9-10-12-13*
12,11.222437137330754,123.0,5-3-11-10-9-13-12*4-3-5-7*0-1-2-5-7-9*0-1-3-5-7*8-14-5-3*1-3-5-14-6-9*
13,12.811089619600258,78.0,3-5-14-6-9*13-12-10-11*4-1*3-1-2-5-7-9-10*14-8*0-1*
14,13.137975499677628,67.0,14-8*3-5-7-14-6*0-1-2-5-7-9-10-12*11-10*12-13*3-4*
15,10.794970986460347,160.0,3-11-10-9-7-5*0-1-4-3-5-7-14-6*8-14-6-9*2-1-3-5-14-6-9*7-5-14-6-9-13-12-10*0-1-2-5-7-9-6*
16,13.304964539007091,66.0,11-10*6-14-5-7-9-10-12*12-13*14-8*4-3*0-1-2-5-3*
17,11.395228884590587,115.0,4-3-5-7-9-10-11*0-1-2-5-7*9-7-5-14-8*5-14-6-9-10-12-13*2-5*2-1-3-5-7-9*
18,12.62862669245648,83.0,0-1-3-5-7-9-10-12*7-14-6-9-13*2-1*9-10-11*14-8*3-4*
19,12.337201805286911,89.0,14-6-9-10-11*3-5*5-14*0-1-2-5-7-9-12-13*7-14-8*4-1-3-5*
20,11.185041908446165,126.0,1-3-11-10-9*4-3-5-7-14-8*0-1-3-5-7-9*7-14-6-9-13-12-10*6-14-5-3*3-1-2-5-7-9*
21,12.114119922630561,91.0,4-1-2-5-7-9-12*14-8*9-10-11*9-13*5-7*0-1-3-5-14-6-9*
22,10.767246937459703,166.0,0-1-3-5-14-6-9-10*13-9-10-11-3-5-7-14*1-2-5-3*0-1-2-5-7-9-10-12*0-1-4-3-5-7*5-7-9-6-14-8*
23,10.912314635718891,154.0,4-1-2-5-7-14-6-9*0-1-2-5-7-9-6-14*3-1-2-5-7-14-6-9*4-3-5-7-9-10-12-13*5-7-14-8*4-3-5-14-6-9-10-11*
24,12.049000644745325,96.0,3-5-7-14-6-9-10-11*0-1-2-5-7-14-8*9-13*3-4*5-7-9-13-12-10*5-7*
25,12.707285622179239,80.0,4-3-1-2-5*11-10-12*5-14-6-9*0-1-2-5-7-9-10*8-14-5*12-13*
26,11.427466150870407,112.0,2-5-7-14*0-1-2-5-7-9*1-2-5-7-14-6-9*4-3-5-7-9-10-12-13*7-14-8*14-6-9-10-11*
27,10.93939393939394,153.0,3-4-1-2-5*7-5-14-6-9-10-12*0-1-2-5-7-9-13-12*5-2-1-3-11-10-9-7*8-14*4-1-3-5-7-9-6-14*
28,12.453255963894263,84.0,11-10*1-2*4-1-2-5-7-9-10-12*3-5-7-14-6-9-13*0-1*14-8*
29,12.06447453255964,92.0,10-12*8-14*0-1-3-5-14-6-9-13*1-3*4-1-2-5-7-9-10-11*9-10*
