Generations,Unnamed: 0.1,Intertwine_two,Add_vertex,Delete_vertex,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,Trim_one_terminal_cb,Grow_one_terminal_cb
0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
1,1.0,0.1009199103377185,0.0992594679039409,0.0977780153424196,0.1008281492488168,0.1005405685887881,0.0996758271477443,0.1008901173496669,0.0996675669357131,0.0999812163301905,0.1004591608150012
2,2.0,0.1013475891716303,0.0988493373760164,0.0956209017400401,0.1012523404174915,0.1011853402210368,0.1005474100638988,0.1019439028498626,0.0987456799843985,0.100903711792705,0.0996037863829196
3,3.0,0.1016590009383731,0.0981189146534686,0.0932156006143376,0.1021196203632043,0.101336982604863,0.1007008388941499,0.1028079402031736,0.0984040739499383,0.1015693716485377,0.1000676561299536
4,4.0,0.1020369779821332,0.0976434999553053,0.0909113314196303,0.1030688260870843,0.1006450110258541,0.1012154657175162,0.1036857411512582,0.0985025516696854,0.1018359692375049,0.1004546257540276
5,5.0,0.1025254237072698,0.0962619567367736,0.088659016723888,0.1037249674897884,0.1005626708478796,0.1020365293311811,0.1042592892845195,0.0978701828830196,0.1034830155136627,0.1006169474820173
6,6.0,0.1026505079993779,0.0951439751244052,0.0865160623917943,0.1041776082969727,0.1001387757100261,0.1032121270235953,0.1048226744042074,0.09765319397155,0.1051070196606291,0.1005780554174416
7,7.0,0.1032203599190701,0.0947870725380091,0.0841029383317918,0.1049881452386452,0.0999111774591466,0.1043814679499456,0.1051768666199195,0.0964241636440565,0.105941520423902,0.1010662878755129
8,8.0,0.1036804467476449,0.0934701539921308,0.0823839043657869,0.1055050756090503,0.0989765506949719,0.1055910572891787,0.1056720408850595,0.0958392909951312,0.1074385902626649,0.1014428891583803
9,9.0,0.1043333061256849,0.0927788508443565,0.0802329016639457,0.1054648988969887,0.0984548645808954,0.1075801152459642,0.1057613413013001,0.0952046221573868,0.1085341168414373,0.1016549823420397
10,10.0,0.1042640405021665,0.0918709282614716,0.0775660719788248,0.1054939839596174,0.0979648778597195,0.1089424967904584,0.1066577818920326,0.095740557689909,0.1095649076877502,0.1019343533780492
11,11.0,0.1045664547264649,0.0901757259874311,0.075678108847794,0.1059775650658512,0.097900807646086,0.1102430023978,0.1073888701371486,0.0948720938367854,0.1109563253234475,0.1022410460311906
12,12.0,0.1047750698160765,0.0901589210823394,0.0735300993485351,0.1052588342021708,0.0973099502565542,0.1114961363574846,0.107781207301234,0.0945029104647934,0.1132378950623321,0.1019489761084794
13,13.0,0.1054555967696525,0.0897727997248575,0.0714228811677999,0.1051366539443049,0.0967572884206048,0.112313392584351,0.1080651071198286,0.0939841633487434,0.1146603526718124,0.1024317642480443
14,14.0,0.1055433950164883,0.0888416007978348,0.0696462965522045,0.1053062617562019,0.0961986058528972,0.1138431366339751,0.1084894354450565,0.0930935592239852,0.1162687201713019,0.1027689885500539
15,15.0,0.1057597949333196,0.0880215229596576,0.0683220593074727,0.1051863079640672,0.0957303907460354,0.1147639522494223,0.1085541521526143,0.0933721935218021,0.1168806175340372,0.1034090086315711
16,16.0,0.1052220864733036,0.0876488532222684,0.0674421464139796,0.1044567293203951,0.0947838655630729,0.1163092932641777,0.108736368134797,0.0938394047566879,0.1184066418989918,0.1031546109523253
17,17.0,0.1050899585619202,0.0871172029532132,0.0659002205488226,0.103825345451216,0.0943749229896933,0.1178207849749017,0.1081516959293124,0.0939202909968781,0.1207115821454987,0.1030879954485432
18,18.0,0.1049076971805418,0.0866508974789121,0.0647781943239165,0.102845381885102,0.0944176443007857,0.1188035044048936,0.1085167258801126,0.0937178938311555,0.1215638221510539,0.1037982385635256
19,19.0,0.105207313369388,0.0859567812548583,0.0645654492494493,0.1020766418460939,0.0941000109836176,0.1191681268603892,0.1080820204329118,0.093311304274218,0.1228176505268565,0.1047147012022167
