,f_1,f_2,R_x
22,10.265635074145711,179,0-1-2-5-7-9-10-12*0-1-2-5-14-6*0-1-3-5-7-14-6*0-1-4-3-5-7-9-13*5-2-1-3-11-10-12-13*8-14-6-9-10-11*
19,10.268858800773694,172,12-13-9-7-5-2-1-0*10-9-7-5-3-4-1-2*6-14-5-2-1-0*13-12-10-11-3-1-0*11-10-9-6-14-8*11-3-5-7-14-6*
22,10.288201160541586,162,12-13-9-7-5-2-1-0*10-9-7-5-3-4-1-2*6-14-5-2-1-0*13-12-10-11-3-1-0*11-10-9-6-14-8*3-5-7-14-6*
21,10.346872985170858,161,12-13-9-7-5-2-1-0*10-9-7-5-3-4-1-2*6-14-5-2-1-0*13-12-10-11-3-1-0*11-10-9-6-14-8*3-5-14-6*
17,10.349451966473245,157,11-10-9-6-14-8*6-14-7-5-3*13-12-10-11-3-1-0*6-14-5-2-1-3*10-9-7-5-3-4-1-2*12-13-9-7-5-2-1-0*
20,10.355899419729209,154,12-13-9-7-5-2-1-0*10-9-7-5-3-4-1-2*6-14-5-2-1*13-12-10-11-3-1-0*11-10-9-6-14-8*3-5-7-14-6*
35,10.37137330754352,152,4-3-5-7-9-10*8-14-6-9-10-11*5-7-14-8*0-1-3-11-10-12*0-1-2-5-7-9-13-12*4-1-2-5-14-6*
33,10.375886524822697,151,12-13-9-7-5-2-1-0*12-10-9-7-5-3-4*6-14-5-2-1-4*0-1-3-11-10-12-13*11-10-9-6-14-8*7-14-6*
32,10.38039974210187,146,12-13-9-7-5-2-1-0*10-9-7-5-3-4*6-14-5-2-1-4*0-1-3-11-10-12-13*11-10-9-6-14-8*7-14-6*
39,10.38233397807866,142,3-5-7-14-6*0-1-2-5-14-6*12-10-9-7-5-2-1-0*12-13-9-7-5-3-4*8-14-6-9-10-11-3-1*2-1-4*
42,10.406189555125726,141,7-14-6*0-1-2-5-14-6*12-10-9-7-5-2-1-0*10-12-13-9-7-5-3-4*8-14-6-9-10-11-3-1*2-1-4*
40,10.421018697614445,140,3-5-7-14-6*0-1-2-5-14-6*12-10-9-7-5-2-1-0*12-13-9-7-5-3-4*8-14-6-9-10-11-3-1*1-4*
39,10.439716312056738,138,12-13-9-7-5-2-1-0*10-9-7-5-3-4*6-14-5-2-1-4*12-10-11-3-1-2*11-10-9-6-14-8*7-14-6*
38,10.45003223726628,137,1-3-5-7-14-6*1-2-5-14-6*12-10-9-7-5-2-1-0*12-13-9-7-5-3-4*8-14-6-9-10-11-3-1*2-1-4*
38,10.452611218568665,136,4-3-5-7-9-10*8-14-6-9-10-11*7-14-6*1-3-11-10-12*0-1-2-5-7-9-13-12*4-1-2-5-14-6*
43,10.454545454545457,134,7-14-6*0-1-2-5-14-6*12-10-9-7-5-2-1-0*12-13-9-7-5-3-4*8-14-6-9-10-11-3-1*1-4*
28,10.464861379754996,133,0-1-2-5-7-9-10-12*4-1-2-5-14-6*7-14-6*4-3-5-7-9-13-12*1-3-11-10-9-6-14-8*13-12-10*
44,10.493230174081235,128,4-3-5-7-9-10*8-14-6-9-10-11-3-1*7-14-6*13-12-10*0-1-2-5-7-9-13-12*4-1-2-5-14-6*
44,10.502901353965184,126,12-13-9-7-5-2-1-0*10-9-7-5-3-4*6-14-5-2-1-4*12-10*8-14-6-9-10-11-3-1*7-14-6*
40,10.535138620245004,124,12-13-9-7-5-2-1-0*10-9-7-5-3-4*6-14-5-2-1-4*12-10*8-14-6-9-10-11-3-1*7-14*
24,10.544809800128949,123,10-12-13-9-7-5-3-4*9-6-14-8*6-14-5-2-1-3-11*2-1-4*11-10-9-7-5-2-1-0*7-14-6*
25,10.577047066408769,121,10-12-13-9-7-5-3-4*9-6-14-8*6-14-5-2-1-3-11*2-1-4*11-10-9-7-5-2-1-0*7-14*
22,10.59832366215345,119,4-1-2-5-14-6*14-7*0-1-2-5-7-9-10-11*10-12-13-9-7-5-3-4*11-3-1*8-14-6-9*
29,10.668600902643457,117,10-12-13-9-7-5-3-4*9-6-14-8*6-14-5-2-1-3-11*2-1*11-10-9-7-5-2-1-0*7-14-6*
26,10.700838168923276,115,10-12-13-9-7-5-3-4*9-6-14-8*6-14-5-2-1-3-11*2-1*11-10-9-7-5-2-1-0*7-14*
36,10.756286266924564,111,6-14-5-2-1-3-4*7-14-6*13-12-10*12-13-9-7-5-2-1-0*9-6-14-8*4-3-5-7-9-10-11*
34,10.788523533204383,109,6-14-5-2-1-3-4*7-14*13-12-10*12-13-9-7-5-2-1-0*9-6-14-8*4-3-5-7-9-10-11*
24,10.849129593810446,108,4-1*0-1-2-5-7-14-6*8-14-6-9*9-13*4-3-5-7-9-10-12-13*9-10-11-3-1*
