Generations,Unnamed: 0.1,Intertwine_two,Add_vertex,Delete_vertex,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,Trim_one_terminal_cb,Grow_one_terminal_cb
0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
1,1.0,0.1000503343008867,0.0993926272998874,0.0987116739016693,0.1007281621223425,0.1000026252332978,0.100692266810315,0.1002820773379963,0.1000923483172055,0.1002713233957723,0.0997765612806273
2,2.0,0.1006686820584607,0.0987995550528483,0.0971967591490266,0.1009668962401805,0.0995910486634576,0.1015115031301661,0.1003451982618194,0.0997609205737426,0.1012323317215882,0.09992710514871
3,3.0,0.1004256207693739,0.0982185481886142,0.0956446189467088,0.1012220192530176,0.0992724839527183,0.1025451726865417,0.1002173050209874,0.0994687559407441,0.1023645973399975,0.1006208779012963
4,4.0,0.1005190213580197,0.0979034510683227,0.0943558110032045,0.1013667544390609,0.098395565968232,0.1037004714326549,0.099864102239296,0.0995596134038449,0.1031895803754599,0.1011456287119042
5,5.0,0.1005844840325565,0.0979180515729688,0.0928920253335245,0.1014382534417653,0.0975139875260012,0.1051053779505929,0.0994506984273979,0.0983759896024462,0.1047982846481892,0.1019228474645572
6,6.0,0.1003501991826724,0.0978756666702887,0.0913183347241505,0.1017870483445829,0.09621323216056,0.1065866552732971,0.0990225776839938,0.0975308185178661,0.1065511889446423,0.1027642784979458
7,7.0,0.1002167745014709,0.0981589218221505,0.0904228986432451,0.1014504613839825,0.0941588114537675,0.1084085576345504,0.0988034911497257,0.0961894440806896,0.1081251890534368,0.1040654502769807
8,8.0,0.0994402664667995,0.0979978037944294,0.0895279221123535,0.1016234373019555,0.0926548389014329,0.1099319537063912,0.0984798268305311,0.0947806312268079,0.1102286925029912,0.1053346271563074
9,9.0,0.0991337041759279,0.0977381206821247,0.0887426027918797,0.1014182168240617,0.0911059281580804,0.111607262140314,0.0981759589836069,0.0935624458138366,0.1123407518246996,0.1061750086054681
10,10.0,0.0987881925025836,0.0974822351591198,0.0881551525580728,0.1007485475907557,0.0895694111488035,0.1131029809919188,0.0977632222566169,0.0924810877179993,0.1150218972172378,0.1068872728568914
11,11.0,0.098268092098928,0.0972398208538916,0.0881510020390792,0.1007936787421538,0.0884382335430222,0.114140672457292,0.0971471241901343,0.0908462400637831,0.1172384027890818,0.1077367332226333
12,12.0,0.0978034040979791,0.0970387125074416,0.0874967005570748,0.1010414649071252,0.0869352919584747,0.1153128451819409,0.0964165788366393,0.0895245192935903,0.1194661410923601,0.1089643415673735
13,13.0,0.0974829129549975,0.0973209790241182,0.0874499032902639,0.1007897206797104,0.0845068687589232,0.1167806048450185,0.0954349922594508,0.0886081371249819,0.1216727456522317,0.1099531354103032
14,14.0,0.0968187178367247,0.0971089011404275,0.0873394742542897,0.1005353968295837,0.0828802910799158,0.1184616446709247,0.0943613704840218,0.0868966416559449,0.1242909098212391,0.1113066522269274
15,15.0,0.0962362839583218,0.0970206908522137,0.0874322223020441,0.0999707355416578,0.0812036517899476,0.1203276991373365,0.0928601604113295,0.085586223518413,0.1267355003572408,0.1126268321314946
16,16.0,0.0957925962735148,0.0973168237099242,0.0879216423024588,0.0991499385828632,0.0788550324310027,0.1218594949257673,0.0926291184557634,0.0845616976652975,0.1289714761135749,0.1129421795398323
17,17.0,0.0951838946194875,0.097610340137147,0.0881362801062107,0.098277290885657,0.0774593888761679,0.1235214814563459,0.091240489309544,0.0840950094554882,0.1308653541094329,0.113610471044518
18,18.0,0.0948700165232588,0.0973668553563161,0.088312819555232,0.0973950452699631,0.0755639389079558,0.1249510858404283,0.0912194293486343,0.0834649120780031,0.1325024583670145,0.1143534387531932
