,f_1,f_2,R_x
0,15.619242459667992,545,17-28-0-13-6-15-10-27-7-25-22-19-12-8-26*10-29-27-16-28-0-17-12*26-0-18-22-19-12-17-28-7-2-29-15-5*13-0-12-8-19-17-11-14*9-3-23-20-7-27-2-29-15-21-6-10*15-6-16-7-14-23-1-3-4*11-3-1-23-24-14-20-4-7-16-10*15-5-6-13-0-22-17-11-14-24-7-10-21*21-5-6-16-28-25-0-18-22-17-11-14-23-9*3-24-20-7-25-0-18-13-6-2-15-27*28-0-19-12-22-18-13-6-21-2-27-16*8-12-18-13-0-25-11-3-4-24-14*
1,15.626022913256955,542,17-28-0-13-6-15-10-27-7-25-22-19-12-8-26*10-29-27-16-28-0-17-12*26-0-18-22-19-17-28-7-2-29-15-5*13-0-12-8-19-17-11-14*9-3-23-20-7-27-2-29-15-21-6-10*15-6-16-7-14-23-1-3-4*11-3-1-23-24-14-20-4-7-16-10*15-5-6-13-0-22-17-11-14-24-7-10-21*21-5-6-16-28-25-0-18-22-17-11-14-23-9*3-24-20-7-25-0-18-13-6-2-15-27*28-0-19-12-22-18-13-6-21-2-27-16*8-12-18-13-0-25-11-3-4-24-14*
4,15.679097498246437,539,17-28-0-13-6-15-10-27-7-25-22-19-12-8-26*10-29-27-16-28-0-17-12*26-0-18-12-19-17-28-7-2-29-15-5*13-0-12-8-19-17-11-14*3-9-23-20-7-27-2-29-15-21-6-10*15-6-16-7-14-23-1-3-4*11-3-1-23-24-14-20-4-7-16-10*15-6-13-0-22-12-17-11-14-24-7-10-21*21-5-6-16-28-25-0-18-22-17-11-14-23-9*24-20-7-25-0-18-13-6-2-15-27*28-0-19-18-13-6-21-2-27-16*8-12-18-13-0-25-11-3-4-24-23-14*
5,15.696253214870236,538,17-28-0-13-6-15-10-27-7-25-22-19-12-8-26*10-29-27-16-28-0-17-12*26-0-18-12-17-28-7-2-29-15-5*13-0-12-8-19-17-11-14*3-9-23-20-7-27-2-29-15-21-6-10*15-6-16-7-14-23-1-3-4*11-3-1-23-24-14-20-4-7-16-10*15-6-13-0-22-12-17-11-14-24-7-10-21*21-5-6-16-28-25-0-18-22-17-11-14-23-9*24-20-7-25-0-18-13-6-2-15-27*28-0-19-18-13-6-21-2-27-16*8-12-18-13-0-25-11-3-4-24-23-14*
3,15.698883563245266,535,17-28-0-13-6-15-10-27-7-25-22-19-12-8-26*10-29-27-16-28-0-17-12*26-0-18-12-19-17-28-7-2-29-15-5*13-0-12-8-19-17-11-14*9-3-23-20-7-27-2-29-15-21-6-10*15-6-16-7-14-23-1-3-4*11-3-1-23-24-14-20-4-7-16-10*15-6-13-0-22-17-11-14-24-7-10-21*21-5-6-16-28-25-0-18-22-17-11-14-23-9*24-20-7-25-0-18-13-6-2-15-27*28-0-19-12-18-13-6-21-2-27-16*8-12-18-13-0-25-11-3-4-24-23-14*
6,15.70019873743278,534,17-28-0-13-6-15-10-27-7-25-22-19-12-8-26*10-29-27-16-28-0-17-12*26-0-18-12-17-28-7-2-29-15-5*13-0-12-8-19-17-11-14*3-9-23-20-7-27-2-29-15-21-6-10*15-6-16-7-14-23-1-3-4*11-3-1-23-24-14-20-4-7-16-10*15-6-13-0-22-12-17-11-14-24-7-10-21*21-5-6-16-28-25-0-18-22-17-11-14-23-9*24-20-7-25-0-18-13-6-2-15-27*28-0-19-18-13-6-21-2-27-16*12-18-13-0-25-11-3-4-24-23-14*
0,15.701893850830022,445,9-1-3-4-20-7-2-29-27-15*5-6-13-0-22-17-11-14-23-20-7-27-15*0-19-17-11-3-1-23-20-7-16-6-5-21-15*14-7-10-15-2-16-28-0-26*15-21-6-13-18-0-25-7-20-24-3-1*22-19*0-28-7-24-4-20*15-27-16-28-17-22-19-8-12-0-13-6-10-29-2*4-20-14-11-17-12-8*1-14-24-4-7-16-6-13-18-17-11-25*25-11-3-9-14-7-16-10-21*7-25-22-17-19-18*
5,15.701952303016132,439,9-1-3-4-20-7-27-29-2-15-5*5-6-13-0-22-17-11-14-23-20-7-27-15-21*0-19-17-11-3-1-23-20-7-16-6-5-21*14-7-10-15-6-2-16-28-0-26*15-21-6-13-18-0-25-7-20-24-3*22-18-19*0-28-7-4-24*15-27-16-28-17-22-19-8-12-0-13-6-10-29-2*4-20-14-11-17-12-8*1-14-24-4-7-16-6-13-18-17-11-3*3-9-14-7-16-10-21*7-25-22-19-17*
4,15.705284077624505,436,9-1-3-4-20-7-27-29-2-15-5*5-6-13-0-22-17-11-14-23-20-7-27-15-21*0-19-17-11-3-1-23-20-7-16-6-5-21*14-7-10-15-6-2-16-28-0-26*15-21-6-13-18-0-25-7-20-24-3*22-18-19*0-28-7-4-24*15-27-16-28-17-22-19-8-12-0-13-6-10-29-2*4-20-14-11-17-12-8*1-14-24-4-7-16-6-13-18-17-11-3*3-9-14-7-16-10-21*7-25-22-19*
6,15.727554360533084,434,9-1-3-4-20-7-27-29-2-15-5*5-6-13-0-22-17-11-14-23-20-7-27-15-21*0-19-17-11-3-1-23-20-7-16-6-5-21*7-10-15-6-2-16-28-0-26*15-21-6-13-18-0-25-7-20-24-3*22-18-19*0-28-7-4-24*15-27-16-28-17-22-19-8-12-0-13-6-10-29-2*4-20-14-11-17-12-8*1-14-24-4-7-16-6-13-18-17-11-3*3-9-14-7-16-10-21*7-25-22-19-17*
2,15.730213935001167,432,23-9-1-3-4-20-7-27-29-2-15-5*5-6-13-0-22-17-11-14-23-20-7-27-15-21*0-19-17-11-3-1-23-20-7-16-6-5-21*14-7-10-15-2-16-28-0-26*15-21-6-13-18-0-25-7-20-24-3*22-19-18*0-28-7-4-24*15-27-16-28-17-22-19-8-12-0-13-6-10-29-2*4-20-14-11-17-12-8*1-14-24-4-7-16-6-13-18-17-11-3*3-9-14-7-16-10-21*7-25-22-19*
3,15.738104980126256,429,9-1-3-4-20-7-27-29-2-15-5*5-6-13-0-22-17-11-14-23-20-7-27-15-21*0-19-17-11-3-1-23-20-7-16-6-5-21*14-7-10-15-2-16-28-0-26*15-21-6-13-18-0-25-7-20-24-3*22-19-18*0-28-7-4-24*15-27-16-28-17-22-19-8-12-0-13-6-10-29-2*4-20-14-11-17-12-8*1-14-24-4-7-16-6-13-18-17-11-3*3-9-14-7-16-10-21*7-25-22-19*
7,15.75979074117372,427,9-1-3-4-20-7-27-29-2-15*5-6-13-0-22-17-11-14-23-20-7-27-15-21*0-19-17-11-3-1-23-20-7-16-6-5-21*7-10-15-6-2-16-28-0-26*15-21-6-13-18-0-25-7-20-24-3*22-18-19*0-28-7-4-24*15-27-16-28-17-22-19-8-12-0-13-6-10-29-2*4-20-14-11-17-12-8*1-14-24-4-7-16-6-13-18-17-11-3*3-9-14-7-16-10-21*7-25-22-17-19*
8,15.778933832125322,425,9-1-3-4-20-7-27-29-2-15*5-6-13-0-22-17-11-14-23-20-7-27-15-21*0-19-17-11-3-1-23-20-7-16-6-5-21*7-10-15-6-2-16-28-0-26*15-21-6-13-18-0-25-7-20-24-3*22-18-19*0-28-7-24*15-27-16-28-17-22-19-8-12-0-13-6-10-29-2*4-20-14-11-17-12-8*1-14-24-4-7-16-6-13-18-17-11-3*3-9-14-7-16-10-21*7-25-22-17-19*
1,15.808510638297872,423,23-9-1-3-4-20-7-27-29-2-15-5*5-6-13-0-22-17-11-14-23-20-7-27-15-21*0-19-17-11-3-1-23-20-7-16-6-5-21*14-7-10-15-2-16-28-0-26*15-21-6-13-18-0-25-7-20-24-3*22-19*0-28-7-20-4-24*15-27-16-28-17-22-19-8-12-0-13-6-10-29-2*4-20-14-11-17-12-8*1-14-24-4-7-16-6-13-18-17-11*3-9-14-7-16-10-21*7-25-22-19*
9,15.82888122515782,420,9-1-3-4-20-7-27-29-2-15*5-6-13-0-22-17-11-14-23-20-7-27-15-21*0-19-17-11-3-1-23-20-7-16-6-5-21*7-10-15-6-2-16-28-0-26*15-21-6-13-18-0-25-7-20-24*22-18-19*0-28-7-4-24-14-1*15-27-16-28-17-22-19-8-12-0-13-6-10-29-2*4-20-14-11-17-12-8*3-11-17-18-13-6-16-7-24*3-9-14-7-16-10-21*7-25-22-17-19*
10,15.849982464344167,411,9-1-3-4-20-7-27-29-2-15*5-6-13-18-0-22-17-11-14-23-20-7-27-15-21*0-19-17-11-3-1-23-20-7-16-6-5-21*7-10-15-6-2-16-28-0-26*15-21-6-13-18-0-25-7-20-24*22-19*0-28-7-4-24-3*15-27-16-28-17-22-19-8-12-0-13-6-10-29-2*4-24-14-11-17-12-8*3-11-17-18-13-6-16-7-24*3-9-14-7-16-10-21*7-25-22-19*
11,15.869914659808275,403,9-1-3-4-20-7-27-29-2-15*5-6-13-18-0-22-17-11-14-23-20-7-27-15-21*0-19-17-11-3-1-23-20-7-16-6-5-21*10-15-6-2-16-28-0-26*15-21-6-13-18-0-25-7-20-24*22-19*0-28-7-4-24-3*15-27-16-28-17-22-19-8-12-0-13-6-10-29-2*4-24-14-11-17-12-8*3-11-17-18-13-6-16-7-24*3-9-14-7-16-10-21*7-25-22-19*
12,15.915945756371288,400,9-1-3-4-20-7-27-29-2-15*5-6-13-18-0-22-17-11-14-23-20-7-27-15-21*0-19-17-11-3-1-23-20-7-16-6-5-21*10-15-6-2-16-28-0-26*15-21-6-13-18-0-25-7-20-24*22-19*0-28-7-4-24-3*15-27-16-28-17-22-19-8-12-0-13-6-10-29-2*4-24-14-11-17-12-8*3-11-17-18-13-6-16-7-24*3-9-14-7-16-10-21*7-25-22*
14,15.944704231938276,396,9-1-3-4-20-7-27-29-2-15*5-6-13-18-0-22-17-11-14-23-20-7-27-15-21*0-19-17-11-3-1-23-20-7-16-6-5-21*10-15-6-2-16-28-0-26*15-21-6-13-18-0-25-7-20-24*22-19*0-28-7-4-24-3*27-16-28-17-22-19-8-12-0-13-6-10-29-2*4-24-14-11-17-12-8*3-11-17-18-13-6-16-7-4-24*3-9-14-7-16-10-21*7-25-22*
