Generations,Unnamed: 0.1,Intertwine_two,Add_vertex,Delete_vertex,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,Trim_one_terminal_cb,Grow_one_terminal_cb
0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
1,1.0,0.1008872143624005,0.0995894717873179,0.0972677455923737,0.0997229297339632,0.1010289396839919,0.1000766055290044,0.1011057153299386,0.0991380226074762,0.1003158256504093,0.1008675297231237
2,2.0,0.1016027777092986,0.0980245745606761,0.0946118092395496,0.1002877692129274,0.1019096691002962,0.1000545859392773,0.1004473605859712,0.099797479469346,0.1004062368958746,0.1028577372867825
3,3.0,0.1024736934850382,0.096969767732341,0.0920281064107261,0.1010529324646714,0.1013679707273792,0.1016980548326494,0.1004698070929364,0.1011712310579062,0.0999491690070299,0.1028192671893219
4,4.0,0.1040743237123963,0.0953646461394274,0.0890806196100512,0.1010343914758709,0.1002013040955732,0.101813082464543,0.1013127955497913,0.1006294477428299,0.1026923891289468,0.1037970000805696
5,5.0,0.1053540294394873,0.0939741086599987,0.0869012215385855,0.1011566357844403,0.0997358385383824,0.101672583783453,0.1028260202794317,0.1018859795635717,0.1038083731619052,0.1026852092507438
6,6.0,0.1042354941988362,0.092150154692922,0.086846037676563,0.1032946558749076,0.1003813541829432,0.1027416676657799,0.1033387759540485,0.1002397487249987,0.1050689279807502,0.10170318304825
7,7.0,0.1042499248217941,0.090450428257493,0.084492170891902,0.1037383010005298,0.0994308577692108,0.1060206051918024,0.1040005610998983,0.0991536223649112,0.1068972514714318,0.1015662771310261
8,8.0,0.1044050110984527,0.0897537284917111,0.0822893516492366,0.1036033643879433,0.0991423024337411,0.1076725053067813,0.1043375476138344,0.0984496731657362,0.1088365779079009,0.1015099379446616
9,9.0,0.1040310269186184,0.0904199347295712,0.0801307277998623,0.1036902737413881,0.0993695183025058,0.1086446805144653,0.1034791140708965,0.0979968769268739,0.1103173815298848,0.1019204654659332
10,10.0,0.1065395927551579,0.0890748578906553,0.0794042403784559,0.1035046880758474,0.0991877382414408,0.108365891493369,0.1031864729103223,0.0977120269498837,0.1121085206051683,0.1009159706996987
11,11.0,0.1068910240641881,0.0880445521750267,0.0780483084444771,0.1039478101829722,0.0981963725218062,0.10935469401794,0.1048109290743382,0.0973633881973023,0.1131741708670854,0.1001687504548632
12,12.0,0.1077399615336733,0.0863884853584766,0.0764909479838029,0.1036329948197869,0.0972380921604479,0.1107753422519504,0.1056099284193754,0.096949158790151,0.1144939826060769,0.1006811060762582
13,13.0,0.1088342030492097,0.085769609942322,0.0749315664520676,0.1012284454007354,0.0963687572000696,0.1131869321662607,0.1064187266735031,0.0975387135296193,0.1141182101500563,0.1016048354361556
14,14.0,0.1098464416152594,0.0845515371833662,0.0738403628487872,0.0991515588420789,0.0962454506582292,0.1150471800292529,0.1062565422727634,0.0974385501563594,0.1166142862736423,0.1010080901202606
15,15.0,0.1096897683049342,0.0850577035934792,0.0723794071198898,0.0996060450284992,0.0947866353398275,0.1163754399334405,0.1066614018511113,0.097430070656262,0.1188440256251772,0.0991695025473785
16,16.0,0.1105155511383024,0.0848126367851069,0.070033363260542,0.0989762337317119,0.0944521691597581,0.1163857033510691,0.107101502752088,0.1001543508685272,0.1196376972303017,0.097930791722592
17,17.0,0.1096932714104242,0.086764803968192,0.0686821064195223,0.098568842062783,0.0936737082213688,0.1173901531863521,0.1084386610304359,0.0977717579021419,0.1201911242871537,0.0988255715116254
18,18.0,0.1108206596409547,0.0843441177758073,0.0680004576899442,0.0970335048165818,0.0927019258649402,0.1204941958990889,0.1082172400648665,0.0969853661815912,0.121793054175036,0.0996094778911886
19,19.0,0.1111195535650844,0.0841788378353618,0.066076379516515,0.0974136646751132,0.0928660616359187,0.1200853623613379,0.1079425414465105,0.0972541176919962,0.1227704222324461,0.1002930590397156
20,20.0,0.1121681783286174,0.0834527926051722,0.0652482118362696,0.0987526290749143,0.0925645838796318,0.1178650709162883,0.1084978565427218,0.0968316242833721,0.1234742409383779,0.1011448115946338
21,21.0,0.1109359859738369,0.0813301526709156,0.0644345081539246,0.0989086604015341,0.0924573453931204,0.1181171641387193,0.1092529773969797,0.0978068805590361,0.1247501063596178,0.1020062189523147
22,22.0,0.1110131653090413,0.0789210736933227,0.0623447728512067,0.0991264235767335,0.0927166425858492,0.1190762115791458,0.1110219984499173,0.0978746861076596,0.1247289762560362,0.1031760495910869
23,23.0,0.1096001426587994,0.0797482710386215,0.0616054849758107,0.0995493979057168,0.0911330771441261,0.121920824264294,0.1093627874768175,0.0976577655392927,0.1254892185616704,0.1039330304348501
24,24.0,0.1073541610763208,0.0802860805508349,0.0606406817419998,0.0976026558272479,0.092053400521952,0.1223453814463076,0.1098387940264757,0.0976939413552286,0.1277121575579862,0.1044727458956459
25,25.0,0.104276159785169,0.0819817672493724,0.0611686259832322,0.0986013251269084,0.0906091000064421,0.1235050822466367,0.1089479698204183,0.0968249149888737,0.1289073049916586,0.105177749801288
26,26.0,0.1017061739170002,0.0829717924631355,0.0611582300433899,0.0975212357731185,0.0900395955748553,0.1235483786596384,0.1074413384669223,0.0980013334786467,0.1321445204246567,0.1054674011986357
27,27.0,0.1007351194976987,0.0836393177565681,0.0600418876754753,0.0984418008390904,0.0897753230506618,0.1249107885294944,0.1061985945164973,0.0977127018962495,0.1338471916463658,0.1046972745918981
28,28.0,0.099488804439736,0.0828028148546446,0.060337550646034,0.0982388865000713,0.089585358925076,0.1252283877979953,0.1057375260731783,0.0976904935092434,0.1352766504099181,0.1056135268441023
29,29.0,0.0986793513435019,0.0836856529424212,0.05908246470116,0.0985796701768709,0.0897722041300204,0.1251544262036326,0.1052395573625086,0.098461374800297,0.1360546524558772,0.1052906458837094
30,30.0,0.098103369334248,0.0840129700852136,0.0598605391618722,0.0996663581766697,0.0885446524170404,0.1247885642137673,0.1062241960339954,0.0985285116095382,0.1349698304362394,0.1053010085314151
31,31.0,0.0961442902535081,0.0840187330341033,0.0607841772440864,0.0988900095071871,0.09093621441173,0.1254614229791451,0.1072830035424833,0.0983949694585515,0.1341781887277039,0.1039089908415006
32,32.0,0.0945581771715459,0.0843130411964556,0.0599447675205805,0.1010792041055996,0.0896249824904806,0.1249898045977694,0.1064506690188989,0.0992320286440457,0.1351677130668195,0.1046396121878036
33,33.0,0.0938081608546777,0.0853071835528684,0.0592579068330753,0.1011937565987621,0.0884326764097407,0.1267651485989275,0.1057168081305177,0.1003335136603569,0.1353665874339368,0.1038182579271363
34,34.0,0.0925567535575562,0.0851042314768588,0.0583996364914455,0.1011670735735524,0.0904181641609725,0.1265776764692203,0.106740946396811,0.100478011976414,0.1361066834493331,0.1024508224478355
35,35.0,0.0915451093255221,0.0864413460087811,0.0591832944616054,0.0995897971762654,0.0900549896903154,0.1268045649348763,0.1069191836593152,0.1006856206695488,0.1356772447747437,0.103098849299026
36,36.0,0.0912968514366846,0.0867878465145451,0.0605241732674496,0.1003224276306412,0.0903309855524719,0.1269526834058655,0.1064355267788022,0.0998374813575739,0.1348101446642467,0.1027018793917188
37,37.0,0.0910685775091564,0.0869693259424619,0.059261295709959,0.0991279289764047,0.0894858457461675,0.127998788630346,0.1074469451849347,0.1011347170324364,0.1353123132803651,0.1021942619877677
38,38.0,0.0908304940138736,0.0871341323061681,0.0605593135502011,0.0993021704661488,0.0888525760411912,0.1276685013958225,0.1057679234157652,0.1007587773889909,0.1376768375241352,0.101449273897703
39,39.0,0.09016361917554,0.0876291337507326,0.0610454488844498,0.098212657362202,0.0878947461126384,0.1291194361369389,0.1066034147227342,0.1004903674094853,0.136906881723615,0.1019342947216631
40,40.0,0.0897350812100233,0.087664928180355,0.0606768986359853,0.0974854194186957,0.0877000437656695,0.1308384173923944,0.1065479201317758,0.0990517693146971,0.1363707262813938,0.1039287956690096
41,41.0,0.0893286765697543,0.0851069337890693,0.0605965985466496,0.0993131102877551,0.0869851831448996,0.1326169077413971,0.1065912439576894,0.0976039894239467,0.1371779158294147,0.1046794407094236
42,42.0,0.09008858946856,0.0855795671500792,0.0609620778149951,0.0982064674651574,0.0866794551263171,0.1321027327030136,0.10595797652614,0.0951763794073432,0.1405201989297442,0.1047265554086496
43,43.0,0.0906145735768423,0.0828507562433838,0.0624575131236369,0.0980987059322109,0.087454686699256,0.135380448955098,0.1052101486713654,0.0929898419939104,0.1402226844936675,0.1047206403106283
44,44.0,0.0891922571085741,0.0806841855254278,0.0636839738667558,0.0991434590804171,0.0862991582383729,0.1356402955349392,0.1051090306880143,0.0959786988181827,0.1407518039996447,0.1035171371396708
45,45.0,0.0904977193653948,0.0790427287985705,0.0653964409390477,0.0989388625410156,0.0867864910049645,0.1375526774988947,0.1037909947283423,0.0953973057346023,0.138681950300191,0.1039148290889759
46,46.0,0.0909868826486266,0.077553849201752,0.0656755720120066,0.0978878365074985,0.0850386120192976,0.1395666605994094,0.1038772401966782,0.0942576406261077,0.1416336061056828,0.10352210008294
47,47.0,0.0924839434546749,0.078788953932899,0.0659103358899042,0.0970111754443456,0.0851300192503003,0.1392507836010293,0.1033415175180457,0.0936798002816638,0.1401565109019824,0.1042469597251543
48,48.0,0.0940225805021313,0.0788249443267017,0.0673976677736947,0.0979493239933887,0.0839708155407687,0.1383129512020554,0.1028656281107011,0.0916878012041502,0.1407410620651118,0.104227225281296
49,49.0,0.0940743811982395,0.0809717500238733,0.0687813967533216,0.0980908329630949,0.0852152505258834,0.1374094830234968,0.1020964978058946,0.0903531147285256,0.1401469714736676,0.1028603215040022
50,50.0,0.0945315956537058,0.0814678930450601,0.0699761247972197,0.0998677349521765,0.083583423940606,0.1376487943992256,0.1026140168279803,0.0895670635324024,0.1382741457255212,0.102469207126102
51,51.0,0.0957978826018185,0.0814035357372537,0.0712611633029991,0.1009896550545434,0.082458739469496,0.1382562614162423,0.1019036889722005,0.0898862093936059,0.136996057591211,0.1010468064606292
52,52.0,0.095363767739706,0.0819873025972678,0.0735184465097723,0.0992390252193618,0.0812315017024923,0.1397535135571133,0.1005439139833851,0.0889307402563426,0.1378604057233783,0.1015713827111798
53,53.0,0.0947069217224009,0.0839473802354809,0.0737238328244241,0.0995416792409536,0.0817436604029703,0.139352429006834,0.1019129946760093,0.0884034789552402,0.1364445281977687,0.1002230947379175
54,54.0,0.0956154870398894,0.0834007454464502,0.0705275928309713,0.0997011449262861,0.0808353355511113,0.1405946033219149,0.1016014259361619,0.0891114247001359,0.1369245821604525,0.101687658086626
55,55.0,0.0945575526545293,0.0856793869759013,0.0708776496986481,0.0975777814076049,0.0817028379372743,0.1415182047224073,0.1012068319138255,0.0904061552029805,0.1349888921676953,0.101484707319133
56,56.0,0.094926580743895,0.0842697790519724,0.07183177599741,0.0998844797426416,0.0810790331178103,0.1413652351658689,0.099858858758937,0.0906696464660583,0.1343033002647171,0.101811310690689
57,57.0,0.094891543002421,0.0843191304272671,0.0734126705667826,0.1017595181815347,0.0807372417507207,0.1383747850685067,0.1005329284347379,0.0891813871507929,0.1350006161297231,0.1017901792875127
58,58.0,0.0956159690936934,0.0828953548176761,0.0725718341451538,0.1025980797167548,0.082941644710969,0.1374094540922272,0.1001115788184719,0.089618427721556,0.1354345226300731,0.1008031342534242
59,59.0,0.0958613992984195,0.0827233180514399,0.0709100210903758,0.1008341460926846,0.0831139636894873,0.1386797917707226,0.100458064700272,0.0897444124990945,0.1357269468389469,0.1019479359685563
