Generations,Unnamed: 0.1,Intertwine_two,Add_vertex,Delete_vertex,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,Trim_one_terminal_cb,Grow_one_terminal_cb
0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
1,1.0,0.1021267129626964,0.1001753703701571,0.0937474183006159,0.1045658912033705,0.0994492894054913,0.0998966071426515,0.0973370538719181,0.1026730888886073,0.1013761965809505,0.0986523712735411
2,2.0,0.1050021995400763,0.1012908929356925,0.0879578819202053,0.1057611705185124,0.099360367139723,0.0992575781595676,0.0943988150626792,0.1040544944683275,0.1038255280050583,0.0990910722501574
3,3.0,0.1056884009397021,0.1011724391940778,0.0820072061998181,0.1061233971372832,0.1015206316020769,0.0995735915843846,0.0953852224187818,0.1038471936477428,0.1073400675530631,0.0973418497230691
4,4.0,0.1024392008680578,0.1027161364091231,0.0763638473167831,0.1045145645959614,0.1027770780087739,0.1002652524664648,0.0964222011769096,0.10793418257253,0.1083615227593789,0.0982060138260168
5,5.0,0.1038833976953216,0.1028105281642793,0.0718820740812527,0.1063807259004595,0.1019999966222252,0.0996224505405498,0.0955304633404253,0.1066157656437116,0.1131359464917184,0.0981386515200561
6,6.0,0.1027832993030849,0.1019104408048139,0.0662332911448231,0.1042483874443445,0.1027559802209,0.1015044601453735,0.0957850538572316,0.1103084150914105,0.1166688788605875,0.09780179312743
7,7.0,0.1050503045985338,0.1025068398332902,0.0599882029808166,0.1005910093762143,0.1005430410950351,0.1027044581469712,0.0967713491892826,0.1100458527691398,0.1237514933843528,0.098047448626363
8,8.0,0.1056850247631424,0.0999736801028181,0.0591355079448954,0.1044036263033756,0.1008077749230343,0.0999830954393186,0.0983041092109025,0.1084846057427943,0.125236395156697,0.0979861804130212
9,9.0,0.1079317401259217,0.0999471825936297,0.0548158906915928,0.1023494698047996,0.099892893170983,0.1004693097212746,0.100083115056498,0.1074976029794987,0.1301159972352817,0.0968967986205196
10,10.0,0.1077662151161516,0.0997052192873339,0.0507487660602809,0.1039909508315711,0.1008496878111334,0.1008989413794381,0.1003745530117224,0.1068587172404091,0.131469643503258,0.0973373057587011
11,11.0,0.1081162374067803,0.0994907077619429,0.0483196532875038,0.1028187571490799,0.0987485388865336,0.1046097529215247,0.1016142486603791,0.1095802178084694,0.1316679766698597,0.095033909447926
12,12.0,0.1097222827636259,0.1019947577939681,0.0436518965828447,0.1022719540485363,0.0988740109163174,0.1045749890041309,0.1015552258609414,0.1085950997400914,0.1348091279814487,0.0939506553080947
13,13.0,0.1087834404549129,0.1018800443018386,0.0393143965828231,0.1011320398786752,0.098784283161063,0.1072057475749394,0.1013514202268735,0.1118989805271484,0.133669136417965,0.0959805108737603
14,14.0,0.1085205682586961,0.0996322781207452,0.0353175026169754,0.1031041095000706,0.098781730377825,0.1076891725725286,0.1019668194596889,0.1150907194639949,0.133740600864413,0.0961564987650617
15,15.0,0.1101038867363554,0.0985621090894517,0.0316671230215427,0.1042390753480463,0.0972748970126996,0.1076027159853255,0.100777556271928,0.116730507678426,0.1353571429547903,0.097684985901434
16,16.0,0.1096831698090186,0.0985387628477105,0.0346363378729499,0.1007832762853941,0.0989557892338889,0.1067974055433084,0.1023353734724794,0.1133614318941291,0.1378702214909756,0.097038231550145
17,17.0,0.1082234949390841,0.0984185417366602,0.0316181629147261,0.1040987055404055,0.101477572380497,0.1063757101499396,0.1039787510107849,0.1126549197831249,0.1367585940244202,0.0963955475203569
18,18.0,0.10973080523721,0.0968464385539718,0.0288856238231773,0.1045778215658247,0.1018894280814713,0.1067828938610797,0.1043682512040257,0.1126424258629821,0.1361463174358698,0.098129994374387
19,19.0,0.1112717451368384,0.0953263724714611,0.0264374824025517,0.1042312519150475,0.1031538307025149,0.1091850160235931,0.1059125087513953,0.1091969051130079,0.137270736915851,0.0980141505677385
20,20.0,0.110322135562227,0.0971703330324328,0.028548224735108,0.1059118843854148,0.0992958444193068,0.1095083938119817,0.1058225528285128,0.1077109738171777,0.1373957027970228,0.0983139546108151
21,21.0,0.1122327858595938,0.0953255824474751,0.0273947463511529,0.1064586575570069,0.0994922348193795,0.1093532123248484,0.1075141998004826,0.1084741263833347,0.1341573082837142,0.0995971461730113
22,22.0,0.1125314659283736,0.0979713541335508,0.0256780261619286,0.1088284751944489,0.0977889773089932,0.108745770847738,0.106831529730374,0.1096308868329268,0.1327260614430523,0.0992674524186132
23,23.0,0.1115556974509436,0.0958881864323301,0.0266868677013537,0.1062608350746802,0.0978520425212648,0.1088981572020895,0.1063226383318025,0.1124208310404656,0.1342656053805312,0.0998491388645382
24,24.0,0.1098886636101705,0.0966372930207525,0.0268383046638567,0.1045505850905785,0.0993853913751272,0.1091812419889011,0.1083486097131687,0.1120647167359857,0.1359747301506817,0.0971304636507766
25,25.0,0.1090047925748362,0.0971352948182738,0.0256832587780498,0.1036647088962744,0.0998257145824898,0.1106268108389504,0.1072327165001179,0.1151554720790103,0.1351413500888937,0.0965298808431028
26,26.0,0.1123307843556308,0.0944362508790949,0.0246868848930431,0.1015749722276908,0.0976511220712379,0.1149006974737844,0.1091210877789872,0.1159296115997194,0.1349599635475842,0.0944086251732265
27,27.0,0.1110722303838229,0.0910182226199972,0.0238432795476067,0.1008476400794183,0.1001806074921332,0.1169109889511225,0.1127414202417089,0.1157981758595253,0.1335170076354444,0.0940704271892198
28,28.0,0.1071742135541647,0.0926957936726156,0.0268882365371622,0.0995032488934397,0.0991527154085879,0.1194283959062115,0.1132581551920337,0.1124402214950634,0.134627147294701,0.0948318720460197
29,29.0,0.104204425131369,0.0922279990156426,0.0293607915087424,0.1011178663774897,0.0978758271870523,0.1232386525606318,0.1118679539020672,0.1099849348301852,0.1353647637268442,0.0947567857599749
30,30.0,0.10535455258775,0.0931818862439241,0.0300140924940173,0.1038821318351406,0.0956111770764556,0.1199733769938784,0.107604496141679,0.1117317135106206,0.1373314504440116,0.095315122672522
31,31.0,0.1060066934512606,0.0944199078617628,0.0307319953742025,0.1048613069660299,0.097678181296047,0.1158849445984589,0.1066695827696304,0.1112587657763068,0.1398975154771616,0.0925911064291388
32,32.0,0.102709933476914,0.0940924271301901,0.0341256767756709,0.1067138425508944,0.0982862365949196,0.1136428966373776,0.1052697872652667,0.1103164833946481,0.1392964820694901,0.0955462341046277
33,33.0,0.101496980569554,0.0981587701188921,0.033690822360541,0.1073788145478032,0.0976372197080671,0.1129558192961132,0.1059706488033085,0.1088662158030399,0.1381396337868549,0.0957050750058253
34,34.0,0.0990817079055657,0.0990405500722527,0.0365595397381072,0.1047216212842067,0.0991598246177518,0.1157498895805075,0.1039205295794484,0.1083090945064085,0.1351890349210179,0.0982682077947329
35,35.0,0.0972121274631881,0.0985057999018532,0.0361084948632261,0.1056285388261141,0.0972724977705659,0.1173669803637872,0.1063975669319085,0.1095453053943912,0.1333697179929303,0.0985929704920346
36,36.0,0.0978421125552758,0.1004475538064219,0.0410151151947953,0.1047148852551249,0.096803122322927,0.1179079843659701,0.1063747310368428,0.1064154941459713,0.1306303656827323,0.0978486356339379
37,37.0,0.0961641981017271,0.1028527023958645,0.0404846412404246,0.1038343840736,0.0971403663558715,0.121549724747151,0.1044267166877124,0.1072402189956102,0.1308235271175616,0.0954835202844764
38,38.0,0.0970804743946975,0.099865651629722,0.0399023682690867,0.1055543020896785,0.0966624530645778,0.1241605336955552,0.1031309741761594,0.1065939784337299,0.1304741495364771,0.0965751147103153
39,39.0,0.09948783994713,0.101019176432732,0.0423096927378262,0.1037016460240186,0.0969646078293569,0.1237478433944868,0.1000904994705506,0.1079542576688681,0.1273675057452159,0.0973569307498141
40,40.0,0.0988081645828677,0.1021532014241849,0.0432123049203003,0.1030069127995793,0.0936890394207853,0.123894375675453,0.1000278839576392,0.1114399355779823,0.1284322699041035,0.0953359117371037
41,41.0,0.0966449999976103,0.1031533399134531,0.0477483012167164,0.102127621932109,0.0916051418377058,0.1243949681406848,0.0989062022387557,0.1119758282118602,0.1280077017674645,0.0954358947436394
42,42.0,0.0959799861088255,0.1043975069848656,0.0478160797941638,0.1015655086488432,0.0932779271311511,0.1261341319279704,0.0994315332766672,0.1097828959031494,0.1242145377276454,0.0973998924967176
43,43.0,0.094849502206923,0.1029897165399579,0.0501013753914199,0.1045744711684799,0.09103882292232,0.1259382743811654,0.0980054836104049,0.1081803470582583,0.1235523277243358,0.100769678996734
44,44.0,0.0925067208460703,0.1025682684807963,0.049051257858028,0.1041905786137124,0.089897589028779,0.1261253687938272,0.0999494147889846,0.1108482793882365,0.1232922898222273,0.1015702323793375
45,45.0,0.0912749168459343,0.1034525542541499,0.0509359373638086,0.1058693895648603,0.0873114206025638,0.1266863328783644,0.1020586537451077,0.106970306295213,0.1216080813800492,0.103832407069948
46,46.0,0.0885778845398054,0.1037432477224744,0.0543345238896431,0.1033540460703617,0.0835146452673627,0.1251033007395412,0.1021158768670223,0.1110956693850383,0.1238014329892403,0.1043593725295096
47,47.0,0.0889898773289645,0.1027873826057323,0.0551757410798618,0.1054604866856351,0.0861173012778498,0.1261036545825714,0.1015808589437374,0.1097633057585262,0.1194226821232297,0.1045987096138908
48,48.0,0.0905583776642337,0.1008750975316862,0.0537075260779662,0.1087763484795084,0.0876396177872049,0.1263670521098485,0.1040957637702636,0.1077192072634666,0.1173633183658421,0.1028976909499791
49,49.0,0.0951324066779133,0.1023187846977777,0.0546390476297361,0.1091561471328708,0.0866864304278792,0.1241867561600095,0.1047919441650652,0.1063087054735403,0.1133748144318278,0.1034049632033794
50,50.0,0.0938517830923676,0.1044815311258378,0.0570574906132261,0.1068976691733556,0.0865556238090063,0.1294941067669353,0.102922688768379,0.1035703260399281,0.1128549739422385,0.102313806668725
51,51.0,0.093566794128297,0.1048856624689276,0.0588087888704436,0.1105722038240359,0.0829610508855049,0.1295715677388016,0.0976659184217824,0.10725509068694,0.1146417973127672,0.1000711256624989
52,52.0,0.0928605598885464,0.1055780972964423,0.0595223556126623,0.1111986094651977,0.0836454679156487,0.1267744427091682,0.0977580292916243,0.1096506986054301,0.1142016614817786,0.0988100777335007
53,53.0,0.0941371241965798,0.1080083124191478,0.0618329865555187,0.1080806877461684,0.0859427547225552,0.1264601537038008,0.0947945570731101,0.1072519701680395,0.11264752044254,0.1008439329725389
54,54.0,0.0919901943179278,0.1057580345113002,0.0612861204456503,0.1110869891406327,0.0900561305731008,0.1243415072417828,0.0961957129461921,0.1088776568999951,0.1108390590520005,0.099568594871417
55,55.0,0.0886810823935451,0.1040339678082314,0.0612117491627019,0.1098852118776107,0.0901893960630017,0.125118070488903,0.0970181503116073,0.1081920753710266,0.112572966895651,0.1030973296277207
56,56.0,0.0854642723406559,0.1049514847668855,0.0629416888681002,0.1105885928515885,0.0865403615598258,0.1246215545327282,0.0972226147989742,0.1078286211968083,0.1145903460926302,0.1052504629918024
57,57.0,0.0814215628835983,0.1047055645802067,0.0605495648970278,0.1097835177940912,0.0843069091613392,0.126398361333878,0.0986625750336447,0.110121240526605,0.1149134442947052,0.1091372594949033
58,58.0,0.0845535969356799,0.1044895297841828,0.0580911576740924,0.1106118074629993,0.0848540849414677,0.1257914543885896,0.0982536083265179,0.1099360955741441,0.1144342413653011,0.1089844235470245
59,59.0,0.0867347229147755,0.1026388425692642,0.0555976795967096,0.1109724524442236,0.0845761474500229,0.1271659984967576,0.0975102568385976,0.1084513423117896,0.1194138912481383,0.1069386661297204
60,60.0,0.0892025212506677,0.0996236681469031,0.0561295060394173,0.1079873050552126,0.0853738183292174,0.1246687655147367,0.0981389265697803,0.110016011718031,0.1210149354891862,0.1078445418868471
61,61.0,0.0886377492934005,0.1013448516199157,0.0536181146199726,0.1065626893577625,0.0825488157004416,0.1246367184527861,0.0991717777080653,0.1101049282828108,0.1257095976992573,0.107664757265587
62,62.0,0.0895428434553121,0.0970726618236008,0.0551464054866762,0.1052744014371912,0.0847757719357507,0.1252100009851851,0.0996287174572438,0.1103091752569599,0.1263708501577973,0.1066691720042822
63,63.0,0.0892322262955613,0.093772901753447,0.0538279392287159,0.1089672935506109,0.0891955610505899,0.1241452818742017,0.0964162063244767,0.1094799555246292,0.1270937598488951,0.1078688745488718
64,64.0,0.0967873980830338,0.0931796035246072,0.0533972557370807,0.1041321774153447,0.0915941491851442,0.1255353169948468,0.0921963504878184,0.1079229888668801,0.1267672354647769,0.1084875242404664
65,65.0,0.1013130121458374,0.0952776540950094,0.0533889865551872,0.09947587694651,0.0915457769758241,0.1267205278352808,0.0884592221664095,0.1080432645169627,0.1309679942889242,0.104807684474054
66,66.0,0.1012326787562695,0.095208057810278,0.0529716898230203,0.0967558989100576,0.0960638813506679,0.1303072101325758,0.0891555109059412,0.1043173040644064,0.1287796206839663,0.1052081475628163
67,67.0,0.1022362235064007,0.0945860867821019,0.0505291440585871,0.0953553248570732,0.0985873548728935,0.1306458859772822,0.0899328747637495,0.1026496392304888,0.1322215961909432,0.1032558697604792
