,Unnamed: 0,Total_iterations,Intertwine_two,Add_vertex,Delete_vertex,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes
0,0.0,0.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1,1.0,0.10900000000000001,0.12479346601756396,0.12560087342497137,0.12519716972126765,0.12479346601756396,0.12560087342497137,0.12442721935853379,0.12438976231386026,0.12519716972126765
2,2.0,0.31601,0.12472538372158715,0.12636249483269826,0.12585875409195754,0.12402168001788345,0.12625138372158715,0.12369990654148258,0.12359201335121679,0.12548838372158716
3,3.0,0.6191589000000001,0.12463873446844224,0.12700991150547927,0.12745080446844226,0.1228679937277015,0.12719620780177557,0.12329928313167886,0.12248996413174192,0.12504710076473854
4,4.0,1.015801321,0.1244556085871732,0.12723107325451324,0.12855341785687016,0.12170217458043918,0.12837946955080953,0.12345976963557913,0.1213141292838062,0.12490435725080956
5,5.0,1.50262148669,0.12405112136304147,0.12785932324761384,0.1299408754585263,0.1203906294068125,0.12956448248330407,0.12342870070182449,0.11996748410257345,0.1247973832363041
6,6.0,2.0757334209441005,0.1232913916425125,0.12880778412055735,0.13114711975237278,0.11885382015396807,0.13069866191102872,0.12390704994502535,0.11893092572353538,0.1243632467510001
7,7.0,2.7307768275633495,0.12218097120886152,0.1304728798395597,0.13235855983160227,0.11737257339028817,0.13199898448841832,0.12401980856077068,0.11799155793300976,0.12360466474748981
8,8.0,3.4630081252450404,0.12092288111958505,0.13205299537452442,0.1334225212018437,0.11645847726182505,0.13327924204314187,0.12396549956374009,0.11693505731105258,0.12296332612428747
9,9.0,4.2673862119061114,0.11962486564785058,0.1342017107599151,0.13497208830979596,0.11593780010071045,0.1340464469118324,0.12423873384570043,0.11530972018357093,0.12166863424062441
10,10.0,5.138652627782014,0.11896893240297196,0.13664918292586564,0.1366372974652273,0.11514429313523332,0.13409702888430813,0.12437208674215292,0.11343482685406163,0.12069635159017938
11,11.0,6.071405875792507,0.11830996062562289,0.13915206985425713,0.1381269609750406,0.11450808629898014,0.13442980193091741,0.12492125964361757,0.11160331224804705,0.1189485484235175
12,12.0,7.060169740244025,0.11720692938302704,0.1414198790683159,0.14029639894856755,0.11441011906672326,0.13359175565555254,0.12544497110764016,0.11054262181594135,0.11708732495423248
13,13.0,8.099455520847952,0.11586549061972226,0.1438229661477042,0.14213612860153918,0.11419578614336144,0.13326545692276903,0.12611528133521208,0.10928733369375465,0.11531155653593743
14,14.0,9.183818168183006,0.11437470903281413,0.14618473114013286,0.1438018468928416,0.11375743188179009,0.1329287154663581,0.1271664358839033,0.10810667339195609,0.1136794563102041
15,15.0,10.307906369102724,0.11341105198193305,0.1480319317286903,0.1456529969868436,0.11337676248495326,0.13231079797991993,0.1283069812521094,0.10672564231307341,0.11218383527247731
16,16.0,11.466506686239443,0.11191758343519576,0.14971769276118677,0.14757271951430567,0.11310029935276981,0.13226030567293992,0.13016805912228196,0.10500536372607121,0.11025797641524915
