Total_iterations,Unnamed: 0.1,Intertwine_two,Add_vertex,Delete_vertex,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes
0,0.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1,1.0,0.1247934660175639,0.1256008734249713,0.1251971697212676,0.1247934660175639,0.1256008734249713,0.1244272193585337,0.1243897623138602,0.1251971697212676
2,2.0,0.1247253837215871,0.1263624948326982,0.1258587540919575,0.1240216800178834,0.1262513837215871,0.1236999065414825,0.1235920133512167,0.1254883837215871
3,3.0,0.1246387344684422,0.1270099115054792,0.1274508044684422,0.1228679937277015,0.1271962078017755,0.1232992831316788,0.1224899641317419,0.1250471007647385
4,4.0,0.1244556085871732,0.1272310732545132,0.1285534178568701,0.1217021745804391,0.1283794695508095,0.1234597696355791,0.1213141292838062,0.1249043572508095
5,5.0,0.1240511213630414,0.1278593232476138,0.1299408754585263,0.1203906294068125,0.129564482483304,0.1234287007018244,0.1199674841025734,0.1247973832363041
6,6.0,0.1232913916425125,0.1288077841205573,0.1311471197523727,0.118853820153968,0.1306986619110287,0.1239070499450253,0.1189309257235353,0.1243632467510001
7,7.0,0.1221809712088615,0.1304728798395597,0.1323585598316022,0.1173725733902881,0.1319989844884183,0.1240198085607706,0.1179915579330097,0.1236046647474898
8,8.0,0.120922881119585,0.1320529953745244,0.1334225212018437,0.116458477261825,0.1332792420431418,0.12396549956374,0.1169350573110525,0.1229633261242874
9,9.0,0.1196248656478505,0.1342017107599151,0.1349720883097959,0.1159378001007104,0.1340464469118324,0.1242387338457004,0.1153097201835709,0.1216686342406244
10,10.0,0.1189689324029719,0.1366491829258656,0.1366372974652273,0.1151442931352333,0.1340970288843081,0.1243720867421529,0.1134348268540616,0.1206963515901793
11,11.0,0.1183099606256228,0.1391520698542571,0.1381269609750406,0.1145080862989801,0.1344298019309174,0.1249212596436175,0.111603312248047,0.1189485484235175
12,12.0,0.117206929383027,0.1414198790683159,0.1402963989485675,0.1144101190667232,0.1335917556555525,0.1254449711076401,0.1105426218159413,0.1170873249542324
13,13.0,0.1158654906197222,0.1438229661477042,0.1421361286015391,0.1141957861433614,0.133265456922769,0.126115281335212,0.1092873336937546,0.1153115565359374
14,14.0,0.1143747090328141,0.1461847311401328,0.1438018468928416,0.11375743188179,0.1329287154663581,0.1271664358839033,0.108106673391956,0.1136794563102041
15,15.0,0.113411051981933,0.1480319317286903,0.1456529969868436,0.1133767624849532,0.1323107979799199,0.1283069812521094,0.1067256423130734,0.1121838352724773
16,16.0,0.1119175834351957,0.1497176927611867,0.1475727195143056,0.1131002993527698,0.1322603056729399,0.1301680591222819,0.1050053637260712,0.1102579764152491
17,17.0,0.1100427095461368,0.1518136030226746,0.1493109662617695,0.1129892477513605,0.1324704808002152,0.1323545334931224,0.1030238431803219,0.1079946159443989
18,18.0,0.1085158310594452,0.1539116920160132,0.1511468028946365,0.1125164491979007,0.1324447755650548,0.1346110179346846,0.1009533905359863,0.1059000407962786
19,19.0,0.1069943236266109,0.1559219980774713,0.1533356392392043,0.1122020808367697,0.132249711167925,0.1368103037570096,0.0989161853555781,0.103569757939431
20,20.0,0.1053067643614709,0.1581274316463423,0.1554635895821176,0.1117593079698324,0.1316323900736654,0.1397594755639558,0.0969413067372798,0.1010097340653356
21,21.0,0.1042748488600401,0.1600545732700346,0.1577446506783861,0.111003730176633,0.130687803097567,0.1431432012311898,0.0945289166855546,0.0985622760005946
22,22.0,0.1035092684148675,0.1609995810947834,0.1600531204725287,0.1102576889864739,0.1300223124891773,0.1461776519640358,0.0925578637591513,0.0964225128189819
23,23.0,0.102574225013576,0.1621681453787242,0.1627934952759976,0.109300368258682,0.1293770991013296,0.1493224599157732,0.0903861296610592,0.094078077394858
24,24.0,0.1016013223932897,0.163243677910207,0.1661200047745332,0.1084335632886145,0.1282600041112153,0.1525927441834152,0.0880237229612908,0.091724960377434
25,25.0,0.1006476791422053,0.1640653845722325,0.1696689109965798,0.1066997858002434,0.1275628025620269,0.1562221348487564,0.0857583139963761,0.0893749880815794
26,26.0,0.0994506646076992,0.1647684622830794,0.1731282287025033,0.1053052561218944,0.1271146162165927,0.1596972883543341,0.083461125479415,0.0870743582344817
27,27.0,0.0979957745301464,0.1657466346465186,0.1776566777942585,0.1036501823512049,0.1268636831556861,0.1624177907404198,0.0810087930603818,0.0846604637213836
28,28.0,0.0968694600800965,0.1659988395135392,0.1824800522430005,0.1016669556040345,0.1267201658402338,0.1652067124448847,0.078690640580158,0.0823671736940525
29,29.0,0.0962858477731077,0.1659728061721387,0.1870271462593579,0.0999610802861747,0.126443534346961,0.167774178156291,0.0764315748846619,0.0801038321213067
30,30.0,0.0952391228604689,0.1660213240520971,0.1915967068797214,0.0981642714539794,0.1261405153077576,0.170638656455397,0.0743337371303943,0.077865665860184
31,31.0,0.0942918965902002,0.1662300505135117,0.1956372353208567,0.0966592012468186,0.1255507955545947,0.1733978636742449,0.0724014579776131,0.0758314991221599
32,32.0,0.0927739474586884,0.1667850256144065,0.1998351524976935,0.0950482405132529,0.1247452600889406,0.1757613726686787,0.0710164362213823,0.0740345649369567
33,33.0,0.0913342942361973,0.1670257337194996,0.2047253011758526,0.0933580728390105,0.1232671381234069,0.1782019586765702,0.0697905956632396,0.0722969055662228
34,34.0,0.0896730231073807,0.1673255745672851,0.209818695365609,0.0916662628052448,0.1216921174856628,0.1805632416557225,0.0686280861116104,0.0706329989014842
35,35.0,0.0879906815766063,0.1679006575168496,0.2152704454660711,0.0900025361183434,0.1193704299827697,0.1830144754125833,0.0678386114065637,0.0686121625202123
36,36.0,0.0864775406452088,0.1684419649973785,0.2204097618891712,0.0883906800794981,0.1173309333811437,0.1850885810090057,0.0672383770363029,0.0666221609622907
37,37.0,0.0848917521549114,0.1688495190746808,0.2256577723491659,0.0867681427806202,0.115366692883824,0.187237617959363,0.0666685102156176,0.0645599925818165
38,38.0,0.08331901797767,0.1700716923670235,0.230732322556572,0.0846221938852241,0.1132679373421563,0.1897770449301962,0.065621747618155,0.0625880433230024
39,39.0,0.0817088215836673,0.1713636155099462,0.2358433327334282,0.0825492098347719,0.110991064178442,0.1923760226718472,0.0645222009640833,0.0606457325238134
40,40.0,0.080120041705208,0.1729617723498821,0.2404006548914052,0.08054664561533,0.1088819515993875,0.1945830148252853,0.0633594074215304,0.0591465115919709
41,41.0,0.0786562214482189,0.1745789210601223,0.2446227487377677,0.0785766364431689,0.1064681142820024,0.1968135291564389,0.0623929452266363,0.0578908836456441
42,42.0,0.0769711279115609,0.1759569503483415,0.2491699984320915,0.0766553841095084,0.1040992611004944,0.1991364629145477,0.0612872877787556,0.0567235274046994
43,43.0,0.0752542787719984,0.1773853186756719,0.2533523324472147,0.074857816268819,0.1017268453016491,0.2017325465080797,0.060068027714086,0.0556228343124807
44,44.0,0.073469654828476,0.1788943675084832,0.257256424080203,0.0734388115906486,0.0993828179257289,0.204102667428331,0.0590425964363944,0.0544126602017343
45,45.0,0.0719167330808944,0.1800602209514492,0.2611199655840091,0.0726354802893854,0.0968309324398815,0.2063038203307131,0.0579528019778944,0.0531800453457725
46,46.0,0.0704329999294657,0.1809729117379431,0.265318353044382,0.0718391196939361,0.0943245197750024,0.2082336845510522,0.0568818067937993,0.0519966044744187
47,47.0,0.0690285405007301,0.1823505733788453,0.2692163860042947,0.0717620077249612,0.0914061705801205,0.2093713962076503,0.0559226584874583,0.0509422671159391
48,48.0,0.0675911368116823,0.184082487217311,0.2729045597252602,0.0715564868481474,0.0886171108899366,0.2104143532460344,0.0549937613676974,0.0498401038939301
49,49.0,0.0661193541306848,0.1859164271095236,0.2762401003602502,0.0712952378462367,0.0859689101435159,0.2113530826876254,0.0544409757250449,0.0486659119971181
50,50.0,0.0646908192209195,0.1879998476099578,0.2792577647666682,0.0708994188175375,0.0833975696194064,0.2122724231834444,0.0539365975219764,0.0475455592600894
51,51.0,0.0633935332993767,0.1901814065968135,0.281940830136007,0.0703103463909693,0.0809489278021457,0.2132865788443639,0.0534104698498446,0.0465279070804788
52,52.0,0.0619553360030359,0.1924852142893416,0.2847894620244665,0.0696076006498356,0.0785721915954382,0.2139818443827278,0.0530662036623551,0.0455421473927989
53,53.0,0.0605838434013861,0.1945930757181529,0.287703150783698,0.0688893051721037,0.0764225689452816,0.2144996961007528,0.0527102052582023,0.0445981546204221
54,54.0,0.0591673760909782,0.1965787418097426,0.290421971422199,0.068176629093975,0.0745242210604176,0.2150831180662034,0.0523443116751854,0.0437036307812984
55,55.0,0.0578263288510579,0.1985807093682095,0.2929115388582513,0.067278564145399,0.0727640338623034,0.2157919676718404,0.0519783716280157,0.0428684856149225
56,56.0,0.0562305567252593,0.2005316240194543,0.2943239229451818,0.0666258786142422,0.0713289751426711,0.2168768016481507,0.0516946052554172,0.0423876356496231
57,57.0,0.0547285740018265,0.202531788217065,0.2955321048044401,0.0660012374675242,0.0698753405898057,0.2180223168750102,0.0514251955504666,0.0418834424938613
58,58.0,0.0530714823899557,0.2046619493541961,0.2969000329005877,0.0652627028989244,0.0686710999673494,0.2186981978022734,0.0512306907416407,0.0415038439450721
59,59.0,0.0514787905542731,0.20678877833957,0.2985080255959775,0.0644195547826454,0.0676175700311013,0.2191099058143576,0.0509011848149096,0.0411761900671651
60,60.0,0.0499323827954689,0.2085600796469195,0.299975669985302,0.0635544147653899,0.066885313421062,0.2194342314343324,0.0507006147322562,0.0409572932192688
61,61.0,0.0486416756914829,0.2097599697235624,0.3015042211660458,0.0627738342475527,0.0666723795549066,0.2192639745142474,0.0505522589112825,0.0408316861909192
62,62.0,0.0474342482122564,0.210756514430664,0.3030066177977568,0.0620147888240623,0.0666554647914632,0.2188679640696109,0.0505308852674425,0.0407335166067436
63,63.0,0.0462936386936802,0.2115199209621039,0.3042477789404711,0.0614258614533028,0.066917008756192,0.2183607712096634,0.0504830702454817,0.0407519497391044
64,64.0,0.0451914313730965,0.2123965679997021,0.3052514422410244,0.0608091440155051,0.0671415664323708,0.2181492734371159,0.0503085941001422,0.0407519804010425
65,65.0,0.0442067847098677,0.2130165080425098,0.3060635986319004,0.060187690822799,0.067377003656261,0.2182694978937775,0.0501688969115999,0.0407100193312842
66,66.0,0.0432941306651851,0.213673219217319,0.3069259761273915,0.0595998221309114,0.0677120170102854,0.2181450095497127,0.049996056389557,0.0406537689096376
67,67.0,0.042454571858329,0.2146122835763605,0.3077199431557436,0.0587938192426675,0.0681402094818133,0.2179033540985208,0.0497935530243784,0.0405822655621868
68,68.0,0.0416825572688594,0.2154436341510487,0.3086718992247502,0.0579797168487255,0.0688088280179354,0.217308071970043,0.0496479811219902,0.0404573113966474
69,69.0,0.0408887316920235,0.2163884270126009,0.3097866529861874,0.0572478326410924,0.0693059341578719,0.216553736057957,0.0494929023126412,0.0403357831396255
70,70.0,0.0401757067715733,0.2173225740432844,0.3109533248737473,0.0565699977402741,0.0698105594962654,0.2156237311234211,0.0493267489832342,0.0402173569682001
71,71.0,0.0395755913905761,0.2182865621863247,0.3118047516784698,0.0558838616526964,0.0703901883374596,0.2147082561646752,0.0492496920710651,0.0401010965187331
72,72.0,0.0391108306882716,0.2194784232225943,0.3125776587225184,0.0552037792251267,0.0708517474178783,0.2136071433210069,0.0491393091686143,0.0400311082339892
73,73.0,0.0387346356309148,0.2200823156799281,0.3131544027665129,0.0545653400918444,0.0717941657809584,0.2127509517399428,0.048940920379629,0.0399772679302695
74,74.0,0.0386469567573946,0.2206461842943565,0.3133719838209277,0.0540596535886318,0.0727982567384675,0.2115681731001922,0.0486759126996851,0.0402328790003443
75,75.0,0.0386764230334728,0.2213263463429531,0.3128831552760504,0.0535936026689993,0.0737451435953797,0.2104363170491439,0.048850899812331,0.0404881122216695
76,76.0,0.0387530961329041,0.2221896733182144,0.3121055782061119,0.0530775751759267,0.0745118347230217,0.2094440947288701,0.0489860485285483,0.0409320991864025
77,77.0,0.0389204552466977,0.2230808306864692,0.3111215545274711,0.0525571433283511,0.0750801520737551,0.2087491422864662,0.049167213722993,0.0413235081277964
78,78.0,0.0390999808873725,0.2240001497523609,0.3103433373063303,0.0519639195455492,0.0755708400976257,0.2080535031407258,0.0493072426018723,0.0416610266681631
79,79.0,0.0393377390396438,0.2245503068454475,0.3098143923337103,0.051574606271206,0.0758946395320922,0.2072609584942017,0.0495913413629371,0.0419760161207611
80,80.0,0.039506268701627,0.2252419675264946,0.3090439536166314,0.0513234513367572,0.076340327988005,0.206509375573811,0.0497539632285282,0.0422806920281452
81,81.0,0.0396745831913228,0.2257958144716851,0.3085040522237597,0.0510813247568799,0.0767473744242402,0.2057089956066243,0.0499563522854558,0.042531503040032
82,82.0,0.0397372255696785,0.2263609284177828,0.3079669186746334,0.0507093237737556,0.0770679000907544,0.2054242171735273,0.0500206356483979,0.0427128506514698
83,83.0,0.0398490940532824,0.2269518882484491,0.3076217250549419,0.0503515822544496,0.0773026781715216,0.2051125604555322,0.0499682513262246,0.0428422204355984
84,84.0,0.0398837803258369,0.2275422430654496,0.3073682432828692,0.0501334355193523,0.0773863314465051,0.2046090000509261,0.0497758760738059,0.0433010902352547
85,85.0,0.040102714171553,0.2279674504239967,0.3072869023424596,0.0499313554734202,0.0772807996213262,0.2040915539415375,0.0497856896134916,0.0435535344122149
86,86.0,0.0403088363280947,0.2285286454677911,0.3071676196786131,0.0498628609862666,0.0771310816785348,0.2034287189374606,0.0498318184786476,0.0437404184445911
87,87.0,0.0401914427430887,0.2290631133231051,0.3072275194578826,0.0497937911032248,0.0768859663133468,0.2029875825617527,0.049978543236936,0.043872041260663
88,88.0,0.0401322164982071,0.2297644366556609,0.307220050898812,0.0500348040416759,0.0766073345047466,0.2020946194621898,0.0501835856652063,0.043962952273501
89,89.0,0.0400638792929896,0.2308004484853798,0.3070499777181562,0.050303016324681,0.0759121088279813,0.2013844633154121,0.0504019747118183,0.0440841313235814
90,90.0,0.0399711273541449,0.2318116221340151,0.3069298134829532,0.0505957359913414,0.0748886059481582,0.2008800690516899,0.0506175846200296,0.0443054414176674
91,91.0,0.0399419930430651,0.2328328869958714,0.3067699879864269,0.0509039065665073,0.0738686456651355,0.2002966489099069,0.050853294205372,0.0445326366277145
92,92.0,0.0398975069098107,0.2337557134300425,0.3064649375191082,0.0513199680039149,0.0730257498344244,0.1998475185295985,0.0510511634265796,0.0446374423465208
93,93.0,0.0398581903164637,0.2346046734138182,0.306315176224383,0.0512137483689271,0.0721558806686352,0.1996464668695153,0.0515588009347425,0.0446470632035146
94,94.0,0.0397902165532789,0.2354410881207687,0.306073230893837,0.05115871580531,0.0715214219626113,0.1994100659285977,0.0519975419426811,0.044607718792915
95,95.0,0.0396505870529725,0.2361610761716065,0.3059593956513336,0.0510890507775033,0.071058486386881,0.1992381412384134,0.0523121371662344,0.0445311255550551
96,96.0,0.0394791189908296,0.2369849149176282,0.305726901064409,0.0509807982987735,0.0706131561477109,0.1992149013672066,0.0525662424481589,0.0444339667652829
97,97.0,0.0393525238530418,0.2375829469759462,0.3054513318207659,0.0510202283207012,0.070154251038944,0.1993592784269614,0.0529260639074161,0.0441533756562229
98,98.0,0.0395108692084015,0.2381830918625912,0.3048615132481128,0.0510296379522401,0.0697340278117009,0.1996819056616368,0.0531740201024157,0.0438249341529007
99,99.0,0.0396095560663488,0.2387190845671489,0.3043625701490891,0.0511229014162053,0.0693043688782713,0.2000282113659108,0.0533814160390984,0.0434718915179272
100,100.0,0.0395360865015577,0.2393401715899093,0.303837329050443,0.0511743100225059,0.0688576938415617,0.2005489161492204,0.0536190399143022,0.0430864529304996
101,101.0,0.0394437520009507,0.2398856467892036,0.303337198246827,0.0514236550930893,0.0683296564105474,0.2010564712268204,0.0538491062809146,0.0426745139516469
102,102.0,0.0393587788736628,0.2405731836758834,0.3027778887102806,0.0517367068198872,0.0677979303788466,0.2014309867677917,0.0540574613673697,0.0422670634062778
