Total_iterations,Unnamed: 0.1,Intertwine_two,Add_vertex,Delete_vertex,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes
0,0.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1,1.0,0.1245916141657121,0.1249953178694158,0.1253990215731195,0.1245916141657121,0.1253990215731195,0.1258401823214967,0.1245916141657121,0.1245916141657121
2,2.0,0.124005498997709,0.1251759064051164,0.1259759434421535,0.124005498997709,0.1256055730717831,0.1272205810901107,0.124005498997709,0.124005498997709
3,3.0,0.1227838070995609,0.1254473585810424,0.1282997989514127,0.1231541774699312,0.1254516508032646,0.1292955928956662,0.1227838070995609,0.1227838070995609
4,4.0,0.1213078686188192,0.1260293549928933,0.1306078413669673,0.1220449056558562,0.1250137302558562,0.1323805618719692,0.1213078686188192,0.1213078686188192
5,5.0,0.1196591133897965,0.1266353579532949,0.1334881675336282,0.1207558170935002,0.1243658362541669,0.1357774809960202,0.1196591133897965,0.1196591133897965
6,6.0,0.1178386507069512,0.1270060650269462,0.1367204023802745,0.1192851244106549,0.1235027851509816,0.1399696709102888,0.1178386507069512,0.1178386507069512
7,7.0,0.115880845841484,0.1271602886307759,0.1405417464951552,0.1179424626229655,0.1224537130664718,0.1442592516601795,0.115880845841484,0.115880845841484
8,8.0,0.1138315740501382,0.1270574289444592,0.145144442774755,0.1164910182486197,0.1211878120413255,0.1487332714925999,0.1137953421660802,0.1137591102820222
9,9.0,0.1116574722483754,0.1267271624278197,0.1503449390353352,0.1148718139736194,0.1200749722094559,0.1532249999564695,0.1115853707991001,0.1115132693498247
10,10.0,0.1096701278326184,0.1261698655033893,0.1553890001737417,0.1127410113039736,0.1187853489241871,0.1584619395281954,0.1092598112977041,0.1095228954361904
11,11.0,0.1075214239341096,0.125337226879604,0.1605343338083128,0.1107798794896446,0.1171589693481642,0.1645558878649627,0.1067768907687604,0.1073353879064416
12,12.0,0.1052653246064503,0.1249245458220758,0.1658501137838405,0.1086746809968623,0.1150130297234798,0.171067082913778,0.1041935155866545,0.1050117065668587
13,13.0,0.1029710971967989,0.1243511323169332,0.1710504394757759,0.1064972381147635,0.1127575227628241,0.1781390932033535,0.1015815317794903,0.1026519451500605
14,14.0,0.1005735442682928,0.1232724304504201,0.1766193506984387,0.1043809207213542,0.1106677379089725,0.1854419441903092,0.0988779675286869,0.1001661042335255
15,15.0,0.0981220525054165,0.1224074272732449,0.1818379423748781,0.1022156693937954,0.1085008319283497,0.1931020202969462,0.0961593476496827,0.0976547085776864
16,16.0,0.0955141038248177,0.1218477388984168,0.1869277808118141,0.0999499762904701,0.1061642570651711,0.2010364655462962,0.0932792897725232,0.0952803877904906
17,17.0,0.0929068096280115,0.120798220503746,0.1924365464074732,0.0976613602158981,0.1034688111582529,0.2093681086595396,0.0904343674940247,0.0929257759330541
18,18.0,0.090158900385464,0.1203497656018961,0.1979182893527443,0.0955015108918836,0.1005977028867225,0.2174679921875366,0.0875203886432956,0.0904854500504572
19,19.0,0.0873788761824751,0.120006669762815,0.2029822223538293,0.0935170947427445,0.0976743430571842,0.2258135692348607,0.0846050776080393,0.0880221470580518
20,20.0,0.0848231397089028,0.1197457450403743,0.2076432501899595,0.091549368727176,0.0947706427790271,0.2339272452449854,0.0817551730723539,0.085785435237221
21,21.0,0.0822143451490546,0.120201001451393,0.2121334814422252,0.0894742702915468,0.0917606132884755,0.2418676945924305,0.0788823086629555,0.0834662851219188
22,22.0,0.0796569396442577,0.1207503365068486,0.2167138891837535,0.0875884303970215,0.0887819903433366,0.2492246096318334,0.0762734901016555,0.0810103141912931
23,23.0,0.0770949485782104,0.121520537450343,0.2210665839137573,0.086176797743304,0.0857881444275982,0.2561253917630404,0.0736785764773972,0.0785490196463495
24,24.0,0.0745624034052563,0.1226828737314833,0.225145337263364,0.0848983219507626,0.0825700155365622,0.2631019327828653,0.071137958595339,0.0759011567343672
25,25.0,0.072302234569987,0.1239449450026992,0.2287612255303766,0.0836673702341724,0.0794733171383416,0.2697468060124589,0.0687319059398907,0.0733721955720736
26,26.0,0.0701053727466565,0.1254232055777796,0.2319641502872536,0.0823994088993579,0.0767074503323175,0.275923959129307,0.0665805976407295,0.0708958553865982
27,27.0,0.0682011332868408,0.1266964811592481,0.2353954023142088,0.0811890985712212,0.0740728232750749,0.281308862317904,0.0645770725464871,0.068559126529015
28,28.0,0.0663847649190928,0.1289025772627025,0.2385886252393183,0.0795968697430453,0.0719091578949497,0.2856028476035102,0.0626881293118198,0.0663270280255611
29,29.0,0.0646421350990626,0.1315901673223103,0.242000811930074,0.0779347172673474,0.0697977368296795,0.2890370482133735,0.0608461770591216,0.0641512062790306
30,30.0,0.0630042069504733,0.1343273931634967,0.2450843476180902,0.0762886352506861,0.0678023842928917,0.2923082130188199,0.0591070282224936,0.0620777914830481
31,31.0,0.0614882205499528,0.1370509062499094,0.2477992188636284,0.0747055558209822,0.0659598459784998,0.2953665064681778,0.057494963203124,0.0601347828657251
32,32.0,0.0603251111788274,0.1395896990898292,0.2505624957955519,0.0732599313408414,0.0642449459560727,0.2977326619860798,0.0559848473158892,0.0583003073369081
33,33.0,0.0592240474219874,0.1425140524373098,0.253174746349225,0.0718342523624914,0.0622445022687659,0.2998619122965562,0.0545760052570148,0.056570481606649
34,34.0,0.0584379509793349,0.1451574169868541,0.2553209009570361,0.0708100432049,0.0603453502471882,0.3016590022632893,0.0532898146715195,0.0549795206898774
35,35.0,0.0577767489837726,0.1475611979548627,0.2571345106361074,0.0698931288689271,0.0585048280328319,0.3034265883549144,0.0521466970017686,0.0535563001668148
36,36.0,0.0571625581124642,0.1501659348160779,0.2589887572253507,0.0685598021771037,0.0567621305260583,0.3050704609337321,0.0510730236600037,0.0522173325492089
37,37.0,0.0564005028135585,0.1528670584142057,0.2609688987308109,0.067143581263884,0.0551560926717251,0.3063685597608809,0.0500987198700582,0.0509965864748762
38,38.0,0.0557919392388516,0.155568448082201,0.262516341417438,0.0657069578019189,0.0536249558067394,0.3078064294026892,0.0491605582057391,0.0498243700444221
39,39.0,0.0549420071536918,0.1581796263225615,0.2643698512084979,0.0643670868843139,0.0522585605054422,0.3086033207245323,0.0483451420111286,0.0489344051898314
40,40.0,0.0541544247700754,0.1606985755166587,0.266162766439865,0.0630884723464724,0.0510139036143664,0.3091266280782704,0.0476167024979419,0.0481385267363493
41,41.0,0.0533821476482553,0.1631549780137543,0.2678632006681136,0.0618334373294306,0.050182362313921,0.308959738784729,0.0472273525861345,0.0473967826556612
42,42.0,0.0527835262201549,0.1654795585621552,0.2693963896076783,0.060647990585344,0.0494588213158355,0.3083850243319947,0.0468697979402319,0.046978891436605
43,43.0,0.0524211616679244,0.1677817223153523,0.270824838086337,0.0595460072495777,0.0488532774321566,0.3074787985270704,0.0465823619877506,0.0465118327338305
44,44.0,0.0519368224758527,0.1704644960320806,0.2720812850168433,0.0580191077272229,0.0482352027932544,0.3066979469707886,0.046405074296216,0.0461600646877411
45,45.0,0.0518072301056791,0.1730699368818002,0.27353250390031,0.0565721601943422,0.0477175204343899,0.3051351288656829,0.0462854588659047,0.0458800607518905
46,46.0,0.0516732361320665,0.1755019554702691,0.2752378354526259,0.0551665132899574,0.0470753583310723,0.3035561521065864,0.0461701469609798,0.0456188022564421
47,47.0,0.0516588640539001,0.1773691702003148,0.2767903252358007,0.0539372259109845,0.0467164552598976,0.3018434657392771,0.0461830535345708,0.045501440065254
48,48.0,0.0518351684031403,0.1792129449322618,0.278210312101376,0.052756620115755,0.0463961909691182,0.300000541074276,0.0461948114781938,0.0453934109258783
49,49.0,0.0519806271897693,0.1810977400869973,0.2796241035278483,0.0516440206340634,0.0463086540033861,0.2977407794180354,0.0462943792949485,0.0453096958449511
50,50.0,0.0522487493233942,0.1827251853735713,0.2808788843493395,0.0506921546000461,0.046251668393789,0.2955819379214378,0.046388265480174,0.0452331545582475
51,51.0,0.0525024997900838,0.1844536344286358,0.2817099211444424,0.0498151334425263,0.0462435582515741,0.2936060398869853,0.0464907489125882,0.0451784641431634
52,52.0,0.0527123956917066,0.1861777989371078,0.282701548718034,0.0490005028125082,0.0462601966565617,0.2914342498749577,0.046582853886874,0.0451304534222494
53,53.0,0.0529144763491898,0.1878234173467695,0.2835629581892164,0.0482655160950808,0.046317946361764,0.2892971840000623,0.0466779127855611,0.0451405888723555
54,54.0,0.053096251488033,0.1891456078682803,0.2846228290081564,0.0476037021336218,0.0464089040029345,0.2871871228040324,0.0467731647031995,0.0451624179917415
55,55.0,0.0531562194679232,0.1900097261376807,0.2850023673482903,0.0471789790950047,0.046679421804572,0.2858629826654491,0.0467523472537744,0.0453579562273053
