Total_iterations,Unnamed: 0.1,Intertwine_two,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,Trim_one_terminal_cb,Grow_one_terminal_cb
0,0.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
1,1.0,0.1247174074074074,0.1247174074074074,0.1243137037037037,0.1254844444444444,0.1243137037037037,0.1243137037037037,0.1258477777777778,0.1262918518518518
2,2.0,0.1237175414141414,0.1236457821548821,0.1229869488215488,0.1265797835016835,0.1239175043771043,0.1233225969696969,0.127290768013468,0.1285390747474747
3,3.0,0.122471201096324,0.1229954247981186,0.121423263876011,0.1279556989111388,0.1236158526937415,0.1220915616518796,0.1289681873189976,0.1304788096537887
4,4.0,0.120882447305563,0.1220017591640534,0.1195636224703026,0.1308254552126,0.1229423949734833,0.1204868139407481,0.1306639154654509,0.1326335914677986
5,5.0,0.11948689278435,0.1207949364256969,0.1175403957415709,0.1339989507261376,0.1220532267726201,0.1187102193729981,0.1330707408019036,0.1343446373747227
6,6.0,0.117896975718745,0.119419240731762,0.1157116807609118,0.1367454248567571,0.1206345661769765,0.1167849015181418,0.1359308368933428,0.1368763733433631
7,7.0,0.1162480171372122,0.1176379118133185,0.1141071977819532,0.139459061117984,0.1191019699016115,0.1148116381534741,0.1391782183794943,0.1394559857149521
8,8.0,0.1144347370984623,0.1154060034792144,0.1123565634892548,0.1425568496028556,0.1176420389774109,0.1127242213192043,0.1422312084185359,0.1426483776150618
9,9.0,0.1124764802814385,0.1130235961527376,0.1104395150362001,0.1455688595512555,0.1159967704939034,0.1105053557617896,0.1459178341088559,0.1460715886138194
10,10.0,0.1104776284676276,0.1106009027314527,0.108464844662559,0.1481942550412165,0.1145667215603512,0.1082616843833535,0.1495021873022491,0.1499317758511904
11,11.0,0.1084526407513806,0.1081566188492728,0.1066718731071639,0.1506679546086609,0.1128304037171608,0.1060085355563168,0.1532464983968333,0.1539654750132108
12,12.0,0.1062932052047378,0.1056205710530172,0.1047864690021994,0.1530415819588516,0.1111283695963107,0.1039136760814072,0.1571319993994936,0.1580841277039824
13,13.0,0.1041306208882004,0.1030923061340513,0.1028661354646027,0.1550259981829846,0.1093740286423282,0.1018309758738964,0.1616672995511456,0.1620126352627907
14,14.0,0.1019788562582622,0.1005876251960226,0.1009395930391379,0.1570554651668879,0.1075999514653317,0.0997706109538642,0.1662348342867333,0.1658330636337601
15,15.0,0.0998367724594584,0.0984479603515108,0.0990948970954859,0.1584735419332039,0.1055346618984389,0.0977669937873945,0.1706168852630953,0.1702282872114121
16,16.0,0.0976927236753702,0.0963291273459652,0.0971719183247354,0.1600816372225254,0.1034755332860856,0.0958040760064636,0.1753212013258769,0.1741237828129777
17,17.0,0.0955630712190539,0.0942013097858164,0.0949699840172518,0.1615082208915021,0.1013339110433856,0.0938244160450089,0.180592171226562,0.1780069157714192
18,18.0,0.0934358854296838,0.0921237184079137,0.0928037367617793,0.1628852516811406,0.0992078788714267,0.0918868114406061,0.186236985242058,0.1814197321653917
19,19.0,0.0915834759269897,0.0903557058185742,0.0908903152507612,0.1643514506658201,0.0973254353073544,0.0902037409151048,0.1911070998296788,0.1841827762857166
20,20.0,0.0897087894876225,0.0886496408002647,0.0889880027144894,0.1659745970033937,0.0953734226470725,0.088535823765591,0.1963361521823938,0.1864335713991721
21,21.0,0.0879136290721438,0.0869921596164292,0.0871630967967859,0.1675858287091515,0.093638377762164,0.086944752400283,0.2011782532904026,0.1885839023526397
22,22.0,0.0861905107710674,0.0854101044798585,0.0853707441958398,0.169092909160764,0.0919498691979095,0.0854212700431611,0.2059012787505797,0.1906633134008197
23,23.0,0.0845746981149583,0.0841453232295197,0.0834468453359751,0.1707979952704134,0.0903410826478927,0.0839628572919142,0.2101364171584812,0.1925947809508452
24,24.0,0.0830636479896875,0.0829832656130998,0.0816162199808858,0.1722765977541243,0.0888107742111077,0.0826022293329265,0.2143642401881625,0.1942830249300056
25,25.0,0.0816674805787659,0.0820615901514727,0.0798543755580658,0.1738632352265499,0.0873732502656649,0.081385662267495,0.2181984977178044,0.1955959082341812
26,26.0,0.0803854993328528,0.0812449447972757,0.0781788405524479,0.1754167167078946,0.0858557342617757,0.0802737169938733,0.221652372473035,0.1969921748808448
27,27.0,0.0791703903398702,0.0804823328669444,0.0766086737379852,0.1767602954626353,0.0842163411762049,0.0792560502085807,0.224909787370107,0.198596128837672
