Generations,Unnamed: 0.1,Intertwine_two,Add_vertex,Delete_vertex,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,Trim_one_terminal_cb,Grow_one_terminal_cb
0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
1,1.0,0.1020729975825263,0.0993421509263394,0.0994964650091006,0.1013929044578781,0.098792907643684,0.0995530355390696,0.0992928131613245,0.0986626530533883,0.1008430892177838,0.100550983408905
2,2.0,0.103157265117354,0.0996560400614843,0.0991080337701741,0.101571160507099,0.0982297047754172,0.0991662985541658,0.0980797565214234,0.0970751371811977,0.1021227066408234,0.1018338968708608
3,3.0,0.1043542965191856,0.09978704930155,0.0987160071918778,0.101901382904815,0.097259642183555,0.0997267879595034,0.0968507142953807,0.0952761988415728,0.1034788590394207,0.1026490617631385
4,4.0,0.1059919938618101,0.0999122720396022,0.0984293370229821,0.1018759214408303,0.0963401489565958,0.100133487289442,0.095538183648636,0.0937162286779693,0.1046933292882626,0.1033690977738693
5,5.0,0.1068809320664403,0.1005315306346598,0.0980904866115188,0.1029372801357168,0.0947944595428439,0.100270265942333,0.0940784830602112,0.0913987358209616,0.1065943795432842,0.10442344664203
6,6.0,0.1077511860452475,0.1003864625206197,0.0983040631227418,0.1028953761655708,0.0938113898972749,0.1003492944499175,0.0926404313955713,0.0895336571272764,0.1086150831301406,0.1057130561456391
7,7.0,0.1085800516645573,0.1002202412516863,0.0983736614431776,0.1038345389087526,0.0920279841167839,0.1001995317091911,0.0914207901427513,0.0875290837020471,0.1108321724450602,0.1069819446159921
8,8.0,0.1086295721439274,0.1003073471442717,0.0980477204607651,0.1040830601135409,0.0911019878033335,0.1013639578717197,0.0899137839641318,0.0853197006777597,0.1135448002075059,0.1076880696130436
9,9.0,0.1095737708751783,0.1004403085274758,0.0982720855498204,0.1038144124837209,0.0895044756538663,0.1009437039134423,0.0882097989286075,0.0841554187677433,0.1155341591060147,0.1095518661941298
10,10.0,0.1106259359936671,0.1002300889411955,0.0992767549458827,0.1040975788749346,0.0879187122722342,0.1009221485107365,0.086636993662015,0.0816935169858925,0.117486279895712,0.1111119899177293
11,11.0,0.1110164466960963,0.1003413791336495,0.1002039892120304,0.1039862174720309,0.0863626917443526,0.1010104434749125,0.0855177943116237,0.0795634532595094,0.1199676284062805,0.1120299562895135
12,12.0,0.1109810125341217,0.1009976362120207,0.1009333467668264,0.1043220042150559,0.0852376473310988,0.1013565899762716,0.0838349904408158,0.0772540562320412,0.1217214914848028,0.1133612248069443
13,13.0,0.1116921226139874,0.1013947592759173,0.1019780683369435,0.1036968125668137,0.0838397335830409,0.1016943819562392,0.0828559654415611,0.0752947400700287,0.1235075666480036,0.1140458495074639
14,14.0,0.1118317434214399,0.1013887216347259,0.103009895974348,0.1032789199009682,0.0824452920322411,0.1025621171844523,0.0809271880408878,0.0741477446124749,0.1256010331011613,0.1148073440972999
15,15.0,0.1123799684425583,0.1010891523510175,0.1039174084693833,0.1034865314917478,0.0813029850075502,0.1028077491869289,0.0797347016664388,0.0721465520402202,0.1274917081983963,0.1156432431457582
16,16.0,0.1121045016391379,0.1010759444488172,0.1054480624383647,0.1043394451017552,0.0804774611847543,0.1024523538982879,0.0781960824398884,0.0704957991387542,0.1287028583493061,0.1167074913609335
17,17.0,0.1116970046723604,0.1013819689707149,0.106130252697478,0.1041649731166533,0.0800821443566092,0.1023842768562748,0.0769573048438744,0.0684665892253291,0.1305350096868533,0.1182004755738519
18,18.0,0.1114576656561926,0.1012198931975809,0.1065536219855958,0.1045200198443402,0.0792963650013188,0.1023019125891069,0.0761254453356283,0.0674125987516842,0.1321231722090197,0.1189893054295319
19,19.0,0.1107302908945146,0.1017983226357105,0.1076835577846283,0.1035506089054987,0.0792041188538573,0.1025807112271922,0.0748904953435311,0.066150513800025,0.1334845498001389,0.1199268307549026
20,20.0,0.1098329931507693,0.101580802405569,0.1083475523242355,0.1028264935992507,0.0786941718966155,0.1032239636777135,0.0742266739938306,0.0646714827557689,0.1352133766494912,0.1213824895467552
21,21.0,0.1092403903542256,0.1022635392311142,0.10945908267048,0.1025264022494004,0.077379246127269,0.1039876864636902,0.0732086499035775,0.0632871593050422,0.1360367242281663,0.1226111194670337
